# Program:featureCounts v1.6.2; Command:"featureCounts" "-t" "exon" "-O" "-f" "-a" "./databases/sacCer3.gtf" "-o" "/athena/elementolab/scratch/toy2005/angsd/hw6/counts_overlap/WT_3_Aligned_counts.txt" "./databases/alignment/WT_3_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	./databases/alignment/WT_3_Aligned.sortedByCoord.out.bam
YNL170W	chrXIV	315978	316373	+	396	221
YNL169C	chrXIV	316169	317671	-	1503	728
YNL168C	chrXIV	318030	318809	-	780	446
YNL167C	chrXIV	319416	321359	-	1944	662
YNL166C	chrXIV	322219	323565	-	1347	411
YNL165W	chrXIV	323832	325052	+	1221	210
YNL164C	chrXIV	325265	326320	-	1056	124
YNL163C	chrXIV	326741	330073	-	3333	497
YNL162W-A	chrXIV	330329	330547	+	219	15
YNL162W	chrXIV	331322	331325	+	4	389
YNL162W	chrXIV	331838	332154	+	317	3060
YNL161W	chrXIV	332597	334867	+	2271	602
YNL160W	chrXIV	336545	337609	+	1065	1401
YNL159C	chrXIV	338478	339347	-	870	403
YNL158W	chrXIV	339612	340208	+	597	236
YNL157W	chrXIV	340352	340858	+	507	1031
YNL156C	chrXIV	341069	341968	-	900	906
YNL155W	chrXIV	342516	343340	+	825	831
YNL154C	chrXIV	343636	345276	-	1641	1812
YNL153C	chrXIV	345669	346058	-	390	861
YNL152W	chrXIV	346313	347542	+	1230	308
YNL151C	chrXIV	347766	348521	-	756	635
YNL150W	chrXIV	349251	349658	+	408	641
YNL149C	chrXIV	349367	349756	-	390	758
YNL148C	chrXIV	349907	350671	-	765	301
YNL147W	chrXIV	350940	350957	+	18	74
YNL147W	chrXIV	351054	351383	+	330	447
YNL146C-A	chrXIV	351386	351580	-	195	35
YNL146W	chrXIV	351715	352017	+	303	37
YNL145W	chrXIV	352414	352530	+	117	1164
YNL144C	chrXIV	352820	355042	-	2223	1199
YNL144W-A	chrXIV	353061	353144	+	84	123
YNL143C	chrXIV	356794	357186	-	393	31
YNL142W	chrXIV	357453	358952	+	1500	160
YNL141W	chrXIV	359596	360639	+	1044	672
YNL140C	chrXIV	360917	361486	-	570	310
YNL139C	chrXIV	360924	365717	-	4794	686
YNL138W-A	chrXIV	366033	366035	+	3	4
YNL138W-A	chrXIV	366158	366412	+	255	117
YNL138W	chrXIV	366741	368321	+	1581	1819
YNL137C	chrXIV	368595	370055	-	1461	618
YNL136W	chrXIV	370368	371645	+	1278	607
YNL135C	chrXIV	371882	372226	-	345	3373
YNL134C	chrXIV	372451	373581	-	1131	1478
YNL133C	chrXIV	374171	374692	-	522	79
YNL132W	chrXIV	375321	378491	+	3171	544
YNL131W	chrXIV	378767	379225	+	459	969
YNL130C	chrXIV	379558	380689	-	1132	498
YNL130C	chrXIV	380782	380831	-	50	13
YNL130C-A	chrXIV	381245	381391	-	147	6
YNL129W	chrXIV	381480	382202	+	723	124
YNL128W	chrXIV	382359	383663	+	1305	39
YNL127W	chrXIV	383987	386848	+	2862	301
YNL126W	chrXIV	387227	389767	+	2541	134
YNL125C	chrXIV	390146	392167	-	2022	546
YNL123W	chrXIV	394685	397678	+	2994	650
YNL122C	chrXIV	398023	398370	-	348	179
YNL121C	chrXIV	398684	400537	-	1854	1379
YNL120C	chrXIV	401033	401518	-	486	38
YNL119W	chrXIV	401040	402521	+	1482	204
YNL118C	chrXIV	402652	405564	-	2913	1189
YNL117W	chrXIV	406358	408022	+	1665	49
YNL116W	chrXIV	408341	409909	+	1569	182
YNL115C	chrXIV	410119	412053	-	1935	619
YNL114C	chrXIV	412684	413055	-	372	211
YNL113W	chrXIV	412771	413199	+	429	313
YNL112W	chrXIV	413639	414911	+	1273	2383
YNL112W	chrXIV	415914	416281	+	368	1640
YNL111C	chrXIV	416940	417302	-	363	205
YNL110C	chrXIV	417826	418488	-	663	421
YNL109W	chrXIV	418964	419509	+	546	222
YNL108C	chrXIV	419014	419826	-	813	288
YNL107W	chrXIV	420098	420778	+	681	169
YNL106C	chrXIV	420944	424495	-	3552	376
YNL105W	chrXIV	424155	424583	+	429	33
YNL104C	chrXIV	424895	426754	-	1860	3052
YNL103W-A	chrXIV	426719	426808	+	90	63
YNL103W	chrXIV	427735	429753	+	2019	568
YNL102W	chrXIV	430087	434493	+	4407	234
YNL101W	chrXIV	434999	437140	+	2142	503
YNL100W	chrXIV	437613	438317	+	705	547
YNL099C	chrXIV	438567	439283	-	717	408
YNL098C	chrXIV	439602	440570	-	969	3465
YNL097C-B	chrXIV	440797	440919	-	123	22
YNL097C	chrXIV	441366	442358	-	993	634
YNL097W-A	chrXIV	441431	441586	+	156	201
YNL096C	chrXIV	443398	443826	-	429	1481
YNL096C	chrXIV	444172	444315	-	144	562
YNL095C	chrXIV	444912	446840	-	1929	241
YNL094W	chrXIV	447611	449374	+	1764	758
YNL093W	chrXIV	449868	450530	+	663	33
YNL092W	chrXIV	450871	452073	+	1203	112
YNL091W	chrXIV	452408	456130	+	3723	1382
YNL090W	chrXIV	456565	457143	+	579	298
YNL089C	chrXIV	456693	457169	-	477	257
YNL088W	chrXIV	457704	461990	+	4287	568
YNL087W	chrXIV	462411	465947	+	3537	1228
YNL086W	chrXIV	466334	466642	+	309	69
YNL085W	chrXIV	467131	469623	+	2493	928
YNL084C	chrXIV	470053	471102	-	1050	988
YNL083W	chrXIV	471377	472861	+	1485	322
YNL082W	chrXIV	473391	476012	+	2622	128
YNL081C	chrXIV	476188	476619	-	432	607
YNL080C	chrXIV	476932	478032	-	1101	594
YNL079C	chrXIV	478566	479165	-	600	3054
YNL078W	chrXIV	479768	480991	+	1224	648
YNL077W	chrXIV	481391	482977	+	1587	364
YNL076W	chrXIV	483556	485310	+	1755	612
YNL075W	chrXIV	485607	486479	+	873	357
YNL074C	chrXIV	486766	488124	-	1359	851
YNL073W	chrXIV	488386	490116	+	1731	875
YNL072W	chrXIV	490317	491240	+	924	204
YNL071W	chrXIV	491523	492971	+	1449	3187
YNL070W	chrXIV	493366	493548	+	183	419
YNL069C	chrXIV	493956	494524	-	569	7626
YNL069C	chrXIV	494974	495001	-	28	535
YNL068C	chrXIV	495701	498289	-	2589	385
YNL067W-A	chrXIV	498538	498684	+	147	0
YNL067W-B	chrXIV	499417	499557	+	141	0
YNL067W	chrXIV	499681	500256	+	576	2490
YNL066W	chrXIV	501515	502777	+	1263	1836
YNL065W	chrXIV	503724	505484	+	1761	186
YNL064C	chrXIV	505868	507097	-	1230	3048
YNL063W	chrXIV	507758	508702	+	945	222
YNL062C	chrXIV	508776	510212	-	1437	270
YNL061W	chrXIV	510540	512396	+	1857	1016
YNL059C	chrXIV	512668	514935	-	2268	848
YNL058C	chrXIV	515763	516713	-	951	937
YNL057W	chrXIV	516403	516735	+	333	341
YNL056W	chrXIV	517249	517842	+	594	722
YNL055C	chrXIV	517994	518845	-	852	5751
YNL054W-A	chrXIV	519456	520778	+	1323	10
YNL054W	chrXIV	526086	529583	+	3498	415
YNL053W	chrXIV	529942	531411	+	1470	323
YNL052W	chrXIV	531725	532186	+	462	808
YNL051W	chrXIV	532659	533870	+	1212	270
YNL050C	chrXIV	534079	534874	-	796	196
YNL050C	chrXIV	534966	534982	-	17	4
YNL049C	chrXIV	535281	537911	-	2631	498
YNL048W	chrXIV	538173	539819	+	1647	481
YNL047C	chrXIV	539911	541881	-	1971	259
YNL046W	chrXIV	542304	542822	+	519	413
YNL045W	chrXIV	542963	544978	+	2016	985
YNL044W	chrXIV	545268	545291	+	24	56
YNL044W	chrXIV	545371	545877	+	507	655
YNL043C	chrXIV	545589	545909	-	321	490
YNL042W-B	chrXIV	547113	547370	+	258	4
YNL042W	chrXIV	548100	549290	+	1191	390
YNL041C	chrXIV	549468	551987	-	2520	468
YNL040W	chrXIV	553380	554750	+	1371	232
YNL039W	chrXIV	555048	556832	+	1785	569
YNL038W	chrXIV	557020	557610	+	591	225
YNL038W	chrXIV	557685	557783	+	99	58
YNL037C	chrXIV	557920	559002	-	1083	3170
YNL036W	chrXIV	559814	560479	+	666	878
YNL035C	chrXIV	568522	569691	-	1170	313
YNL034W	chrXIV	570477	572315	+	1839	15
YNL033W	chrXIV	572999	573853	+	855	12
YNL032W	chrXIV	574506	575351	+	846	355
YNL031C	chrXIV	575640	576050	-	411	6324
YNL030W	chrXIV	576727	577038	+	312	4592
YNL029C	chrXIV	577205	578773	-	1569	221
YNL028W	chrXIV	578679	578996	+	318	12
YNL027W	chrXIV	579580	581616	+	2037	489
YNL026W	chrXIV	581920	583374	+	1455	533
YNL025C	chrXIV	584320	585291	-	972	271
YNL024C-A	chrXIV	586602	586820	-	219	363
YNL024C	chrXIV	587107	587847	-	741	333
YNL023C	chrXIV	588263	591160	-	2898	353
YNL022C	chrXIV	591427	592899	-	1473	267
YNL021W	chrXIV	593227	595347	+	2121	379
YNL020C	chrXIV	595623	597539	-	1917	499
YNL019C	chrXIV	598376	599230	-	855	13
YNL018C	chrXIV	599936	601774	-	1839	26
YNL017C	chrXIV	602138	602476	-	339	5
YNL016W	chrXIV	602907	604268	+	1362	1792
YNL015W	chrXIV	605384	605611	+	228	488
YNL014W	chrXIV	606319	609453	+	3135	130
YNL013C	chrXIV	609133	609510	-	378	32
YNL012W	chrXIV	609686	609790	+	105	10
YNL012W	chrXIV	609875	611665	+	1791	116
YNL011C	chrXIV	611836	613170	-	1335	357
YNL010W	chrXIV	613635	614360	+	726	1468
YNL009W	chrXIV	614821	616083	+	1263	149
YNL008C	chrXIV	616211	618241	-	2031	444
YNL007C	chrXIV	618507	619565	-	1059	1708
YNL006W	chrXIV	620067	620978	+	912	414
YNL005C	chrXIV	621313	622428	-	1116	611
YNL004W	chrXIV	622915	622944	+	30	24
YNL004W	chrXIV	623287	624621	+	1335	995
YNL003C	chrXIV	624975	625829	-	855	565
YNL002C	chrXIV	626174	627142	-	969	800
YNL001W	chrXIV	627456	628616	+	1161	322
YNR001C	chrXIV	629622	631061	-	1440	3220
YNR001W-A	chrXIV	631263	631481	+	219	2
YNR002C	chrXIV	633008	633856	-	849	412
YNR003C	chrXIV	634344	635297	-	954	269
YNR003W-A	chrXIV	634420	634518	+	99	62
YNR004W	chrXIV	635943	636383	+	441	108
YNR005C	chrXIV	636931	637335	-	405	67
YNR006W	chrXIV	636986	638854	+	1869	790
YNR007C	chrXIV	639182	640114	-	933	323
YNR008W	chrXIV	640396	642381	+	1986	434
YNR009W	chrXIV	642690	643439	+	750	216
YNR010W	chrXIV	643744	644193	+	450	98
YNR011C	chrXIV	644320	646950	-	2631	268
YNR012W	chrXIV	647432	648937	+	1506	193
YNR013C	chrXIV	649028	651712	-	2685	1181
YNR014W	chrXIV	652465	653103	+	639	784
YNR015W	chrXIV	653387	654541	+	1155	380
YNR017W	chrXIV	662913	663581	+	669	1614
YNR018W	chrXIV	664270	664944	+	675	1053
YNR019W	chrXIV	665339	667267	+	1929	886
YNR020C	chrXIV	667410	668222	-	813	284
YNR021W	chrXIV	668377	669591	+	1215	1288
YNR022C	chrXIV	669774	670193	-	420	410
YNR023W	chrXIV	670418	672118	+	1701	235
YNR024W	chrXIV	672409	672969	+	561	176
YNR025C	chrXIV	672702	673061	-	360	116
YNR026C	chrXIV	673274	674689	-	1416	396
YNR027W	chrXIV	674923	675876	+	954	327
YNR028W	chrXIV	676177	677103	+	927	457
YNR029C	chrXIV	677199	678488	-	1290	416
YNR030W	chrXIV	678799	680454	+	1656	476
YNR031C	chrXIV	680694	685433	-	4740	752
YNR032W	chrXIV	686010	687116	+	1107	440
YNR032C-A	chrXIV	687243	687464	-	222	180
YNR033W	chrXIV	687635	689998	+	2364	733
YNR034W	chrXIV	690321	691286	+	966	424
YNR034W-A	chrXIV	692561	692857	+	297	627
YNR035C	chrXIV	693019	694047	-	1029	1692
YNR036C	chrXIV	694361	694822	-	462	1559
YNR037C	chrXIV	695052	695327	-	276	400
YNR038W	chrXIV	695595	697484	+	1890	225
YNR039C	chrXIV	697614	699431	-	1818	261
YNR040W	chrXIV	699690	700460	+	771	150
YNR041C	chrXIV	700541	701659	-	1119	601
YNR042W	chrXIV	701238	701666	+	429	198
YNR043W	chrXIV	701895	703085	+	1191	1016
YNR044W	chrXIV	703699	705876	+	2178	260
YNR045W	chrXIV	706139	707608	+	1470	465
YNR046W	chrXIV	707788	708195	+	408	459
YNR047W	chrXIV	708523	711204	+	2682	357
YNR048W	chrXIV	711630	712811	+	1182	154
YNR049C	chrXIV	713023	713655	-	633	345
YNR050C	chrXIV	714048	715388	-	1341	1336
YNR051C	chrXIV	716780	718327	-	1548	1330
YNR052C	chrXIV	719346	720647	-	1302	727
YNR053C	chrXIV	721120	721770	-	651	176
YNR053C	chrXIV	722303	723112	-	810	112
YNR054C	chrXIV	723356	724306	-	951	179
YNR055C	chrXIV	728426	730186	-	1761	896
YNR056C	chrXIV	731618	733303	-	1686	177
YNR057C	chrXIV	733356	734069	-	714	86
YNR058W	chrXIV	734291	735733	+	1443	95
YNR059W	chrXIV	736803	738545	+	1743	370
YNR060W	chrXIV	739951	742110	+	2160	289
YNR061C	chrXIV	742881	743540	-	660	494
YNR062C	chrXIV	744360	745343	-	984	56
YNR063W	chrXIV	746943	748766	+	1824	48
YNR064C	chrXIV	749136	750008	-	873	65
YNR065C	chrXIV	750350	753700	-	3351	398
YNR066C	chrXIV	753725	755035	-	1311	47
YNR067C	chrXIV	755746	759099	-	3354	768
YNR068C	chrXIV	760067	760885	-	819	98
YNR069C	chrXIV	761123	762592	-	1470	76
YNR070W	chrXIV	765375	769376	+	4002	236
YNR071C	chrXIV	770440	771468	-	1029	54
YNR072W	chrXIV	772657	774351	+	1695	31
YNR073C	chrXIV	774792	776300	-	1509	44
YNR074C	chrXIV	777602	778738	-	1137	306
YNR075W	chrXIV	779916	781040	+	1125	125
YNR075C-A	chrXIV	781511	781603	-	93	23
YNR076W	chrXIV	781918	782280	+	363	0
YNR077C	chrXIV	783287	783541	-	255	0
YPL222W	chrXVI	130162	132228	+	2067	270
YPL153C	chrXVI	261727	264192	-	2466	141
YPL085W	chrXVI	387067	393654	+	6588	855
YPL016W	chrXVI	521014	524958	+	3945	229
YPR045C	chrXVI	655140	656552	-	1413	452
YPR123C	chrXVI	786141	786575	-	435	1229
YPR124W	chrXVI	786208	787428	+	1221	3329
YPR190C	chrXVI	917077	919041	-	1965	350
YPL283C	chrXVI	280	5840	-	5561	0
YPL283C	chrXVI	5989	6007	-	19	0
YPL283W-B	chrXVI	643	1125	+	483	0
YPL283W-A	chrXVI	1426	2001	+	576	0
YPL282C	chrXVI	7933	8427	-	495	0
YPL281C	chrXVI	9557	10870	-	1314	0
YPL280W	chrXVI	11887	12600	+	714	1
YPL279C	chrXVI	13228	14355	-	1128	19
YPL278C	chrXVI	15053	15355	-	303	12
YPL277C	chrXVI	15405	16868	-	1464	33
YPL274W	chrXVI	22938	24701	+	1764	576
YPL273W	chrXVI	25087	26064	+	978	951
YPL272C	chrXVI	26611	28164	-	1554	147
YPL271W	chrXVI	30079	30267	+	189	738
YPL270W	chrXVI	30482	32803	+	2322	801
YPL269W	chrXVI	33013	34947	+	1935	195
YPL268W	chrXVI	35236	37845	+	2610	384
YPL267W	chrXVI	38169	38798	+	630	106
YPL266W	chrXVI	39121	40077	+	957	522
YPL265W	chrXVI	41043	42869	+	1827	2748
YPL264C	chrXVI	43283	44344	-	1062	92
YPL263C	chrXVI	44551	46506	-	1956	532
YPL262W	chrXVI	47336	48802	+	1467	1386
YPL261C	chrXVI	48996	49304	-	309	24
YPL260W	chrXVI	49303	50958	+	1656	1009
YPL259C	chrXVI	51244	52671	-	1428	518
YPL258C	chrXVI	53498	55153	-	1656	112
YPL257W-B	chrXVI	56748	58052	+	1305	1
YPL257W-B	chrXVI	58054	62016	+	3963	0
YPL257W-A	chrXVI	56748	58070	+	1323	1
YPL257W	chrXVI	63279	63860	+	582	49
YPL256C	chrXVI	64977	66614	-	1638	506
YPL255W	chrXVI	67725	68882	+	1158	185
YPL254W	chrXVI	69485	70951	+	1467	347
YPL253C	chrXVI	71063	73006	-	1944	119
YPL252C	chrXVI	73363	73881	-	519	378
YPL251W	chrXVI	73625	73927	+	303	185
YPL250C	chrXVI	74309	74719	-	411	467
YPL249C-A	chrXVI	75699	75985	-	287	7032
YPL249C-A	chrXVI	76224	76239	-	16	941
YPL250W-A	chrXVI	75702	75989	+	288	6991
YPL249C	chrXVI	76669	79353	-	2685	480
YPL248C	chrXVI	79711	82356	-	2646	283
YPL247C	chrXVI	82625	84196	-	1572	921
YPL246C	chrXVI	84509	85297	-	789	1001
YPL245W	chrXVI	85586	86950	+	1365	420
YPL244C	chrXVI	87014	88033	-	1020	521
YPL243W	chrXVI	88517	90316	+	1800	1094
YPL242C	chrXVI	90622	95109	-	4488	459
YPL241C	chrXVI	95372	96153	-	782	108
YPL241C	chrXVI	96234	96258	-	25	4
YPL240C	chrXVI	96496	98625	-	2130	1044
YPL239W	chrXVI	99484	100086	+	603	385
YPL238C	chrXVI	100474	100863	-	390	1206
YPL237W	chrXVI	100496	101353	+	858	2889
YPL236C	chrXVI	101608	102702	-	1095	239
YPL235W	chrXVI	103232	104647	+	1416	996
YPL234C	chrXVI	104946	105440	-	495	2061
YPL233W	chrXVI	106172	106822	+	651	147
YPL232W	chrXVI	107275	108147	+	873	1478
YPL231W	chrXVI	108652	114315	+	5664	10748
YPL230W	chrXVI	115312	116487	+	1176	653
YPL229W	chrXVI	117067	117687	+	621	149
YPL228W	chrXVI	118382	120031	+	1650	428
YPL227C	chrXVI	120163	121167	-	1005	407
YPL226W	chrXVI	121767	125357	+	3591	2701
YPL225W	chrXVI	126006	126446	+	441	1045
YPL224C	chrXVI	126634	128088	-	1455	806
YPL223C	chrXVI	128632	129138	-	507	106
YPL222C-A	chrXVI	131870	132115	-	246	83
YPL221W	chrXVI	133043	135424	+	2382	1624
YPL220W	chrXVI	135790	136443	+	654	2147
YPL219W	chrXVI	136750	138228	+	1479	176
YPL218W	chrXVI	138698	138725	+	28	154
YPL218W	chrXVI	138865	139409	+	545	1943
YPL217C	chrXVI	139620	143171	-	3552	810
YPL216W	chrXVI	143821	147129	+	3309	234
YPL215W	chrXVI	147416	148423	+	1008	550
YPL214C	chrXVI	148569	150191	-	1623	458
YPL213W	chrXVI	150614	151330	+	717	184
YPL212C	chrXVI	151515	153149	-	1635	541
YPL211W	chrXVI	153495	154040	+	546	745
YPL210C	chrXVI	154290	156212	-	1923	795
YPL209C	chrXVI	156490	157593	-	1104	49
YPL208W	chrXVI	157842	159593	+	1752	267
YPL207W	chrXVI	159909	162341	+	2433	1107
YPL206C	chrXVI	162632	163597	-	966	671
YPL205C	chrXVI	163922	164266	-	345	78
YPL204W	chrXVI	164276	165760	+	1485	1521
YPL203W	chrXVI	166256	167398	+	1143	1006
YPL202C	chrXVI	168088	169338	-	1251	227
YPL201C	chrXVI	169770	171155	-	1386	33
YPL200W	chrXVI	171484	171954	+	471	8
YPL199C	chrXVI	172033	172755	-	723	536
YPL198W	chrXVI	173152	173162	+	11	64
YPL198W	chrXVI	173572	173665	+	94	205
YPL198W	chrXVI	174073	174702	+	630	541
YPL197C	chrXVI	174343	174756	-	414	342
YPL196W	chrXVI	175043	175864	+	822	485
YPL195W	chrXVI	176223	179021	+	2799	666
YPL194W	chrXVI	179277	181115	+	1839	116
YPL193W	chrXVI	181403	182548	+	1146	274
YPL192C	chrXVI	182655	183056	-	402	73
YPL191C	chrXVI	183597	184679	-	1083	141
YPL190C	chrXVI	185317	187725	-	2409	1186
YPL189C-A	chrXVI	188307	188513	-	207	226
YPL189W	chrXVI	189154	190983	+	1830	61
YPL188W	chrXVI	191406	192650	+	1245	195
YPL187W	chrXVI	193648	194145	+	498	0
YPL186C	chrXVI	194512	195426	-	915	195
YPL185W	chrXVI	195253	195648	+	396	42
YPL184C	chrXVI	195950	197788	-	1839	964
YPL183W-A	chrXVI	199095	199376	+	282	220
YPL183C	chrXVI	199495	202536	-	3042	287
YPL182C	chrXVI	203306	203689	-	384	158
YPL181W	chrXVI	203421	204941	+	1521	844
YPL180W	chrXVI	205248	207647	+	2400	337
YPL179W	chrXVI	208157	209806	+	1650	1100
YPL178W	chrXVI	212158	212784	+	627	893
YPL177C	chrXVI	213042	213962	-	921	684
YPL176C	chrXVI	216012	218363	-	2352	589
YPL175W	chrXVI	218630	218646	+	17	8
YPL175W	chrXVI	218747	220088	+	1342	361
YPL174C	chrXVI	220167	222773	-	2607	239
YPL173W	chrXVI	223143	224036	+	894	537
YPL172C	chrXVI	224353	225741	-	1389	373
YPL171C	chrXVI	226169	227371	-	1203	54
YPL170W	chrXVI	228314	228772	+	459	778
YPL169C	chrXVI	229039	230838	-	1800	670
YPL168W	chrXVI	231217	232509	+	1293	303
YPL167C	chrXVI	232593	237107	-	4515	292
YPL166W	chrXVI	237338	237979	+	642	131
YPL165C	chrXVI	237956	239077	-	1122	377
YPL164C	chrXVI	239350	241497	-	2148	255
YPL163C	chrXVI	241918	242700	-	783	1365
YPL162C	chrXVI	243206	244027	-	822	203
YPL161C	chrXVI	244319	246220	-	1902	277
YPL160W	chrXVI	246990	250262	+	3273	2141
YPL159C	chrXVI	250907	251668	-	762	375
YPL158C	chrXVI	252034	254310	-	2277	234
YPL157W	chrXVI	254814	255761	+	948	177
YPL156C	chrXVI	255913	256767	-	855	346
YPL155C	chrXVI	257216	259336	-	2121	319
YPL154C	chrXVI	259714	260931	-	1218	6491
YPL152W-A	chrXVI	264602	264700	+	99	2
YPL152W	chrXVI	265028	266104	+	1077	222
YPL151C	chrXVI	266180	267535	-	1356	399
YPL150W	chrXVI	268188	270893	+	2706	376
YPL149W	chrXVI	271310	272194	+	885	297
YPL148C	chrXVI	272294	272815	-	522	92
YPL147W	chrXVI	273255	275867	+	2613	207
YPL146C	chrXVI	276162	277529	-	1368	497
YPL145C	chrXVI	278395	279699	-	1305	1135
YPL144W	chrXVI	280480	280926	+	447	119
YPL143W	chrXVI	282122	282140	+	19	1129
YPL143W	chrXVI	282666	282970	+	305	7402
YPL142C	chrXVI	282686	283003	-	318	7234
YPL141C	chrXVI	283464	286061	-	2598	311
YPL140C	chrXVI	287514	289034	-	1521	316
YPL139C	chrXVI	289669	291051	-	1383	451
YPL138C	chrXVI	291366	292427	-	1062	206
YPL137C	chrXVI	292817	296647	-	3831	798
YPL136W	chrXVI	296286	296654	+	369	32
YPL135W	chrXVI	297553	298050	+	498	934
YPL135C-A	chrXVI	297678	297851	-	174	335
YPL134C	chrXVI	298571	299503	-	933	291
YPL133C	chrXVI	299888	301228	-	1341	213
YPL132W	chrXVI	301716	302618	+	903	259
YPL131W	chrXVI	303121	304014	+	894	16338
YPL130W	chrXVI	304387	305058	+	672	25
YPL129W	chrXVI	305298	305306	+	9	21
YPL129W	chrXVI	305412	306137	+	726	805
YPL128C	chrXVI	306533	308221	-	1689	198
YPL127C	chrXVI	308828	309604	-	777	1142
YPL126W	chrXVI	310210	312900	+	2691	659
YPL125W	chrXVI	313388	316486	+	3099	413
YPL124W	chrXVI	316755	317516	+	762	77
YPL123C	chrXVI	317641	318945	-	1305	320
YPL122C	chrXVI	319226	320767	-	1542	236
YPL121C	chrXVI	320962	321630	-	669	4
YPL120W	chrXVI	322071	323744	+	1674	161
YPL119C-A	chrXVI	324024	324287	-	264	52
YPL119C	chrXVI	324411	326264	-	1854	214
YPL118W	chrXVI	326628	327662	+	1035	746
YPL117C	chrXVI	327864	328730	-	867	939
YPL116W	chrXVI	329606	331699	+	2094	536
YPL115C	chrXVI	332100	335486	-	3387	510
YPL114W	chrXVI	335948	336367	+	420	118
YPL113C	chrXVI	335953	337143	-	1191	208
YPL112C	chrXVI	337436	338620	-	1185	373
YPL111W	chrXVI	339944	340945	+	1002	1050
YPL110C	chrXVI	341068	344739	-	3672	740
YPL109C	chrXVI	345264	345444	-	181	44
YPL109C	chrXVI	345597	347389	-	1793	181
YPL108W	chrXVI	348446	348952	+	507	82
YPL107W	chrXVI	349119	349865	+	747	218
YPL106C	chrXVI	350194	352275	-	2082	6964
YPL105C	chrXVI	352863	355412	-	2550	1327
YPL104W	chrXVI	355700	357676	+	1977	296
YPL103C	chrXVI	358000	359406	-	1407	304
YPL102C	chrXVI	360003	360305	-	303	27
YPL101W	chrXVI	360209	361579	+	1371	371
YPL100W	chrXVI	361872	363362	+	1491	436
YPL099C	chrXVI	363520	364068	-	549	234
YPL098C	chrXVI	364386	364727	-	342	457
YPL097W	chrXVI	364952	366430	+	1479	218
YPL096C-A	chrXVI	366529	366735	-	207	154
YPL096W	chrXVI	366927	368018	+	1092	392
YPL095C	chrXVI	368071	369441	-	1371	893
YPL094C	chrXVI	369839	370663	-	825	1288
YPL093W	chrXVI	370978	372921	+	1944	796
YPL092W	chrXVI	373793	375169	+	1377	602
YPL091W	chrXVI	375502	376953	+	1452	1369
YPL090C	chrXVI	377291	377995	-	705	3108
YPL090C	chrXVI	378390	378395	-	6	419
YPL089C	chrXVI	379120	381150	-	2031	1154
YPL088W	chrXVI	381965	382993	+	1029	789
YPL087W	chrXVI	383455	384408	+	954	947
YPL086C	chrXVI	384773	386446	-	1674	465
YPL084W	chrXVI	394038	396572	+	2535	713
YPL083C	chrXVI	396702	398105	-	1404	134
YPL082C	chrXVI	398480	404083	-	5604	410
YPL081W	chrXVI	404950	404956	+	7	30
YPL081W	chrXVI	405458	406044	+	587	385
YPL080C	chrXVI	406172	406498	-	327	13
YPL079W	chrXVI	406636	406646	+	11	951
YPL079W	chrXVI	407068	407539	+	472	8695
YPL078C	chrXVI	408010	408744	-	735	1322
YPL077C	chrXVI	409368	410090	-	723	100
YPL076W	chrXVI	410443	411285	+	843	202
YPL075W	chrXVI	412254	412261	+	8	3
YPL075W	chrXVI	413013	415362	+	2350	755
YPL074W	chrXVI	415763	418027	+	2265	304
YPL073C	chrXVI	418499	418984	-	486	66
YPL072W	chrXVI	418512	420011	+	1500	238
YPL071C	chrXVI	420048	420518	-	471	298
YPL070W	chrXVI	420948	422786	+	1839	754
YPL069C	chrXVI	422885	423892	-	1008	178
YPL068C	chrXVI	424215	425096	-	882	91
YPL067C	chrXVI	425251	425847	-	597	271
YPL066W	chrXVI	426233	427672	+	1440	424
YPL065W	chrXVI	427927	428655	+	729	171
YPL064C	chrXVI	428711	429616	-	906	474
YPL063W	chrXVI	429939	431369	+	1431	1297
YPL062W	chrXVI	431895	432299	+	405	16
YPL061W	chrXVI	432588	434090	+	1503	18396
YPL060W	chrXVI	434523	435764	+	1242	109
YPL059W	chrXVI	444579	445031	+	453	496
YPL058C	chrXVI	445842	450377	-	4536	431
YPL057C	chrXVI	451909	453057	-	1149	1406
YPL056C	chrXVI	453430	453735	-	306	241
YPL055C	chrXVI	453992	454990	-	999	555
YPL054W	chrXVI	455759	456664	+	906	267
YPL053C	chrXVI	457118	458458	-	1341	879
YPL052W	chrXVI	458799	459005	+	207	64
YPL052W	chrXVI	459007	459678	+	672	224
YPL051W	chrXVI	459963	460559	+	597	232
YPL050C	chrXVI	460779	461966	-	1188	962
YPL049C	chrXVI	462481	463839	-	1359	1722
YPL048W	chrXVI	464401	465648	+	1248	2799
YPL047W	chrXVI	465962	466261	+	300	143
YPL046C	chrXVI	466644	466943	-	300	68
YPL045W	chrXVI	467260	469656	+	2397	365
YPL044C	chrXVI	469926	470474	-	549	88
YPL043W	chrXVI	469939	471996	+	2058	655
YPL042C	chrXVI	473040	474707	-	1668	346
YPL041C	chrXVI	475118	475741	-	624	110
YPL040C	chrXVI	475993	479001	-	3009	319
YPL039W	chrXVI	479225	480175	+	951	234
YPL038W-A	chrXVI	480182	480373	+	192	12
YPL038W	chrXVI	480535	481068	+	534	189
YPL037C	chrXVI	481428	481901	-	474	4822
YPL036W	chrXVI	482843	485686	+	2844	74
