# Program:featureCounts v1.6.2; Command:"featureCounts" "-t" "exon" "-O" "-f" "-a" "./databases/sacCer3.gtf" "-o" "/athena/elementolab/scratch/toy2005/angsd/hw6/counts_overlap/WT_4_Aligned_counts.txt" "./databases/alignment/WT_4_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	./databases/alignment/WT_4_Aligned.sortedByCoord.out.bam
YNR030W	chrXIV	678799	680454	+	1656	754
YNR031C	chrXIV	680694	685433	-	4740	1205
YNR032W	chrXIV	686010	687116	+	1107	667
YNR032C-A	chrXIV	687243	687464	-	222	306
YNR033W	chrXIV	687635	689998	+	2364	1086
YNR034W	chrXIV	690321	691286	+	966	581
YNR034W-A	chrXIV	692561	692857	+	297	1578
YNR035C	chrXIV	693019	694047	-	1029	2384
YNR036C	chrXIV	694361	694822	-	462	2549
YNR037C	chrXIV	695052	695327	-	276	689
YNR038W	chrXIV	695595	697484	+	1890	332
YNR039C	chrXIV	697614	699431	-	1818	468
YNR040W	chrXIV	699690	700460	+	771	256
YNR041C	chrXIV	700541	701659	-	1119	940
YNR042W	chrXIV	701238	701666	+	429	326
YNR043W	chrXIV	701895	703085	+	1191	1911
YNR044W	chrXIV	703699	705876	+	2178	399
YNR045W	chrXIV	706139	707608	+	1470	627
YNR046W	chrXIV	707788	708195	+	408	771
YNR047W	chrXIV	708523	711204	+	2682	574
YNR048W	chrXIV	711630	712811	+	1182	250
YNR049C	chrXIV	713023	713655	-	633	488
YNR050C	chrXIV	714048	715388	-	1341	2261
YNR051C	chrXIV	716780	718327	-	1548	1798
YNR052C	chrXIV	719346	720647	-	1302	1175
YNR053C	chrXIV	721120	721770	-	651	192
YNR053C	chrXIV	722303	723112	-	810	149
YNR054C	chrXIV	723356	724306	-	951	221
YNR055C	chrXIV	728426	730186	-	1761	1411
YNR056C	chrXIV	731618	733303	-	1686	298
YNR057C	chrXIV	733356	734069	-	714	126
YNR058W	chrXIV	734291	735733	+	1443	132
YNR059W	chrXIV	736803	738545	+	1743	728
YNR060W	chrXIV	739951	742110	+	2160	358
YNR061C	chrXIV	742881	743540	-	660	782
YNR062C	chrXIV	744360	745343	-	984	68
YNR063W	chrXIV	746943	748766	+	1824	55
YNR064C	chrXIV	749136	750008	-	873	121
YNR065C	chrXIV	750350	753700	-	3351	584
YNR066C	chrXIV	753725	755035	-	1311	82
YNR067C	chrXIV	755746	759099	-	3354	1270
YNR068C	chrXIV	760067	760885	-	819	150
YNR069C	chrXIV	761123	762592	-	1470	139
YNR070W	chrXIV	765375	769376	+	4002	379
YNR071C	chrXIV	770440	771468	-	1029	88
YNR072W	chrXIV	772657	774351	+	1695	47
YNR073C	chrXIV	774792	776300	-	1509	69
YNR074C	chrXIV	777602	778738	-	1137	453
YNR075W	chrXIV	779916	781040	+	1125	189
YNR075C-A	chrXIV	781511	781603	-	93	34
YNR076W	chrXIV	781918	782280	+	363	0
YNR077C	chrXIV	783287	783541	-	255	0
YPL222W	chrXVI	130162	132228	+	2067	438
YPL153C	chrXVI	261727	264192	-	2466	248
YPL085W	chrXVI	387067	393654	+	6588	1419
YPL016W	chrXVI	521014	524958	+	3945	298
YPR045C	chrXVI	655140	656552	-	1413	653
YPR123C	chrXVI	786141	786575	-	435	2386
YPR124W	chrXVI	786208	787428	+	1221	5612
YPR190C	chrXVI	917077	919041	-	1965	495
YPL283C	chrXVI	280	5840	-	5561	0
YPL283C	chrXVI	5989	6007	-	19	0
YPL283W-B	chrXVI	643	1125	+	483	0
YPL283W-A	chrXVI	1426	2001	+	576	0
YPL282C	chrXVI	7933	8427	-	495	0
YPL281C	chrXVI	9557	10870	-	1314	0
YPL280W	chrXVI	11887	12600	+	714	0
YPL279C	chrXVI	13228	14355	-	1128	25
YPL278C	chrXVI	15053	15355	-	303	16
YPL277C	chrXVI	15405	16868	-	1464	101
YPL274W	chrXVI	22938	24701	+	1764	944
YPL273W	chrXVI	25087	26064	+	978	1579
YPL272C	chrXVI	26611	28164	-	1554	203
YPL271W	chrXVI	30079	30267	+	189	1144
YPL270W	chrXVI	30482	32803	+	2322	1261
YPL269W	chrXVI	33013	34947	+	1935	237
YPL268W	chrXVI	35236	37845	+	2610	521
YPL267W	chrXVI	38169	38798	+	630	130
YPL266W	chrXVI	39121	40077	+	957	717
YPL265W	chrXVI	41043	42869	+	1827	3117
YPL264C	chrXVI	43283	44344	-	1062	162
YPL263C	chrXVI	44551	46506	-	1956	735
YPL262W	chrXVI	47336	48802	+	1467	2196
YPL261C	chrXVI	48996	49304	-	309	39
YPL260W	chrXVI	49303	50958	+	1656	1580
YPL259C	chrXVI	51244	52671	-	1428	831
YPL258C	chrXVI	53498	55153	-	1656	130
YPL257W-B	chrXVI	56748	58052	+	1305	0
YPL257W-B	chrXVI	58054	62016	+	3963	0
YPL257W-A	chrXVI	56748	58070	+	1323	0
YPL257W	chrXVI	63279	63860	+	582	68
YPL256C	chrXVI	64977	66614	-	1638	674
YPL255W	chrXVI	67725	68882	+	1158	306
YPL254W	chrXVI	69485	70951	+	1467	420
YPL253C	chrXVI	71063	73006	-	1944	124
YPL252C	chrXVI	73363	73881	-	519	628
YPL251W	chrXVI	73625	73927	+	303	300
YPL250C	chrXVI	74309	74719	-	411	759
YPL249C-A	chrXVI	75699	75985	-	287	11096
YPL249C-A	chrXVI	76224	76239	-	16	1414
YPL250W-A	chrXVI	75702	75989	+	288	11032
YPL249C	chrXVI	76669	79353	-	2685	863
YPL248C	chrXVI	79711	82356	-	2646	435
YPL247C	chrXVI	82625	84196	-	1572	1567
YPL246C	chrXVI	84509	85297	-	789	1643
YPL245W	chrXVI	85586	86950	+	1365	622
YPL244C	chrXVI	87014	88033	-	1020	759
YPL243W	chrXVI	88517	90316	+	1800	1328
YPL242C	chrXVI	90622	95109	-	4488	504
YPL241C	chrXVI	95372	96153	-	782	136
YPL241C	chrXVI	96234	96258	-	25	7
YPL240C	chrXVI	96496	98625	-	2130	2694
YPL239W	chrXVI	99484	100086	+	603	579
YPL238C	chrXVI	100474	100863	-	390	1775
YPL237W	chrXVI	100496	101353	+	858	4262
YPL236C	chrXVI	101608	102702	-	1095	337
YPL235W	chrXVI	103232	104647	+	1416	1413
YPL234C	chrXVI	104946	105440	-	495	3234
YPL233W	chrXVI	106172	106822	+	651	263
YPL232W	chrXVI	107275	108147	+	873	2461
YPL231W	chrXVI	108652	114315	+	5664	17606
YPL230W	chrXVI	115312	116487	+	1176	816
YPL229W	chrXVI	117067	117687	+	621	240
YPL228W	chrXVI	118382	120031	+	1650	627
YPL227C	chrXVI	120163	121167	-	1005	551
YPL226W	chrXVI	121767	125357	+	3591	3730
YPL225W	chrXVI	126006	126446	+	441	1410
YPL224C	chrXVI	126634	128088	-	1455	1255
YPL223C	chrXVI	128632	129138	-	507	140
YPL222C-A	chrXVI	131870	132115	-	246	122
YPL221W	chrXVI	133043	135424	+	2382	2920
YPL220W	chrXVI	135790	136443	+	654	3504
YPL219W	chrXVI	136750	138228	+	1479	319
YPL218W	chrXVI	138698	138725	+	28	226
YPL218W	chrXVI	138865	139409	+	545	3044
YPL217C	chrXVI	139620	143171	-	3552	1147
YPL216W	chrXVI	143821	147129	+	3309	307
YPL215W	chrXVI	147416	148423	+	1008	731
YPL214C	chrXVI	148569	150191	-	1623	695
YPL213W	chrXVI	150614	151330	+	717	242
YPL212C	chrXVI	151515	153149	-	1635	826
YPL211W	chrXVI	153495	154040	+	546	1146
YPL210C	chrXVI	154290	156212	-	1923	1067
YPL209C	chrXVI	156490	157593	-	1104	64
YPL208W	chrXVI	157842	159593	+	1752	412
YPL207W	chrXVI	159909	162341	+	2433	1615
YPL206C	chrXVI	162632	163597	-	966	1109
YPL205C	chrXVI	163922	164266	-	345	66
YPL204W	chrXVI	164276	165760	+	1485	2205
YPL203W	chrXVI	166256	167398	+	1143	1378
YPL202C	chrXVI	168088	169338	-	1251	405
YPL201C	chrXVI	169770	171155	-	1386	42
YPL200W	chrXVI	171484	171954	+	471	5
YPL199C	chrXVI	172033	172755	-	723	878
YPL198W	chrXVI	173152	173162	+	11	80
YPL198W	chrXVI	173572	173665	+	94	312
YPL198W	chrXVI	174073	174702	+	630	876
YPL197C	chrXVI	174343	174756	-	414	516
YPL196W	chrXVI	175043	175864	+	822	789
YPL195W	chrXVI	176223	179021	+	2799	887
YPL194W	chrXVI	179277	181115	+	1839	191
YPL193W	chrXVI	181403	182548	+	1146	363
YPL192C	chrXVI	182655	183056	-	402	59
YPL191C	chrXVI	183597	184679	-	1083	237
YPL190C	chrXVI	185317	187725	-	2409	1728
YPL189C-A	chrXVI	188307	188513	-	207	328
YPL189W	chrXVI	189154	190983	+	1830	63
YPL188W	chrXVI	191406	192650	+	1245	343
YPL187W	chrXVI	193648	194145	+	498	3
YPL186C	chrXVI	194512	195426	-	915	289
YPL185W	chrXVI	195253	195648	+	396	75
YPL184C	chrXVI	195950	197788	-	1839	1581
YPL183W-A	chrXVI	199095	199376	+	282	308
YPL183C	chrXVI	199495	202536	-	3042	385
YPL182C	chrXVI	203306	203689	-	384	236
YPL181W	chrXVI	203421	204941	+	1521	1145
YPL180W	chrXVI	205248	207647	+	2400	634
YPL179W	chrXVI	208157	209806	+	1650	1465
YPL178W	chrXVI	212158	212784	+	627	1450
YPL177C	chrXVI	213042	213962	-	921	1150
YPL176C	chrXVI	216012	218363	-	2352	901
YPL175W	chrXVI	218630	218646	+	17	8
YPL175W	chrXVI	218747	220088	+	1342	522
YPL174C	chrXVI	220167	222773	-	2607	336
YPL173W	chrXVI	223143	224036	+	894	701
YPL172C	chrXVI	224353	225741	-	1389	551
YPL171C	chrXVI	226169	227371	-	1203	88
YPL170W	chrXVI	228314	228772	+	459	1146
YPL169C	chrXVI	229039	230838	-	1800	1061
YPL168W	chrXVI	231217	232509	+	1293	412
YPL167C	chrXVI	232593	237107	-	4515	393
YPL166W	chrXVI	237338	237979	+	642	182
YPL165C	chrXVI	237956	239077	-	1122	528
YPL164C	chrXVI	239350	241497	-	2148	357
YPL163C	chrXVI	241918	242700	-	783	2155
YPL162C	chrXVI	243206	244027	-	822	279
YPL161C	chrXVI	244319	246220	-	1902	374
YPL160W	chrXVI	246990	250262	+	3273	3513
YPL159C	chrXVI	250907	251668	-	762	503
YPL158C	chrXVI	252034	254310	-	2277	259
YPL157W	chrXVI	254814	255761	+	948	214
YPL156C	chrXVI	255913	256767	-	855	533
YPL155C	chrXVI	257216	259336	-	2121	467
YPL154C	chrXVI	259714	260931	-	1218	10943
YPL152W-A	chrXVI	264602	264700	+	99	3
YPL152W	chrXVI	265028	266104	+	1077	266
YPL151C	chrXVI	266180	267535	-	1356	576
YPL150W	chrXVI	268188	270893	+	2706	569
YPL149W	chrXVI	271310	272194	+	885	719
YPL148C	chrXVI	272294	272815	-	522	126
YPL147W	chrXVI	273255	275867	+	2613	268
YPL146C	chrXVI	276162	277529	-	1368	682
YPL145C	chrXVI	278395	279699	-	1305	1641
YPL144W	chrXVI	280480	280926	+	447	141
YPL143W	chrXVI	282122	282140	+	19	1948
YPL143W	chrXVI	282666	282970	+	305	12464
YPL142C	chrXVI	282686	283003	-	318	12212
YPL141C	chrXVI	283464	286061	-	2598	464
YPL140C	chrXVI	287514	289034	-	1521	430
YPL139C	chrXVI	289669	291051	-	1383	572
YPL138C	chrXVI	291366	292427	-	1062	275
YPL137C	chrXVI	292817	296647	-	3831	1093
YPL136W	chrXVI	296286	296654	+	369	49
YPL135W	chrXVI	297553	298050	+	498	1461
YPL135C-A	chrXVI	297678	297851	-	174	531
YPL134C	chrXVI	298571	299503	-	933	435
YPL133C	chrXVI	299888	301228	-	1341	323
YPL132W	chrXVI	301716	302618	+	903	344
YPL131W	chrXVI	303121	304014	+	894	27000
YPL130W	chrXVI	304387	305058	+	672	7
YPL129W	chrXVI	305298	305306	+	9	31
YPL129W	chrXVI	305412	306137	+	726	1139
YPL128C	chrXVI	306533	308221	-	1689	271
YPL127C	chrXVI	308828	309604	-	777	1417
YPL126W	chrXVI	310210	312900	+	2691	839
YPL125W	chrXVI	313388	316486	+	3099	615
YPL124W	chrXVI	316755	317516	+	762	135
YPL123C	chrXVI	317641	318945	-	1305	510
YPL122C	chrXVI	319226	320767	-	1542	324
YPL121C	chrXVI	320962	321630	-	669	6
YPL120W	chrXVI	322071	323744	+	1674	239
YPL119C-A	chrXVI	324024	324287	-	264	32
YPL119C	chrXVI	324411	326264	-	1854	307
YPL118W	chrXVI	326628	327662	+	1035	991
YPL117C	chrXVI	327864	328730	-	867	1299
YPL116W	chrXVI	329606	331699	+	2094	662
YPL115C	chrXVI	332100	335486	-	3387	783
YPL114W	chrXVI	335948	336367	+	420	181
YPL113C	chrXVI	335953	337143	-	1191	313
YPL112C	chrXVI	337436	338620	-	1185	551
YPL111W	chrXVI	339944	340945	+	1002	1467
YPL110C	chrXVI	341068	344739	-	3672	1009
YPL109C	chrXVI	345264	345444	-	181	72
YPL109C	chrXVI	345597	347389	-	1793	292
YPL108W	chrXVI	348446	348952	+	507	125
YPL107W	chrXVI	349119	349865	+	747	289
YPL106C	chrXVI	350194	352275	-	2082	11031
YPL105C	chrXVI	352863	355412	-	2550	1896
YPL104W	chrXVI	355700	357676	+	1977	430
YPL103C	chrXVI	358000	359406	-	1407	412
YPL102C	chrXVI	360003	360305	-	303	45
YPL101W	chrXVI	360209	361579	+	1371	521
YPL100W	chrXVI	361872	363362	+	1491	598
YPL099C	chrXVI	363520	364068	-	549	297
YPL098C	chrXVI	364386	364727	-	342	730
YPL097W	chrXVI	364952	366430	+	1479	286
YPL096C-A	chrXVI	366529	366735	-	207	264
YPL096W	chrXVI	366927	368018	+	1092	585
YPL095C	chrXVI	368071	369441	-	1371	1395
YPL094C	chrXVI	369839	370663	-	825	1748
YPL093W	chrXVI	370978	372921	+	1944	1083
YPL092W	chrXVI	373793	375169	+	1377	1205
YPL091W	chrXVI	375502	376953	+	1452	2216
YPL090C	chrXVI	377291	377995	-	705	4869
YPL090C	chrXVI	378390	378395	-	6	685
YPL089C	chrXVI	379120	381150	-	2031	1958
YPL088W	chrXVI	381965	382993	+	1029	1421
YPL087W	chrXVI	383455	384408	+	954	1966
YPL086C	chrXVI	384773	386446	-	1674	624
YPL084W	chrXVI	394038	396572	+	2535	1066
YPL083C	chrXVI	396702	398105	-	1404	214
YPL082C	chrXVI	398480	404083	-	5604	560
YPL081W	chrXVI	404950	404956	+	7	23
YPL081W	chrXVI	405458	406044	+	587	642
YPL080C	chrXVI	406172	406498	-	327	16
YPL079W	chrXVI	406636	406646	+	11	1878
YPL079W	chrXVI	407068	407539	+	472	15461
YPL078C	chrXVI	408010	408744	-	735	1966
YPL077C	chrXVI	409368	410090	-	723	153
YPL076W	chrXVI	410443	411285	+	843	311
YPL075W	chrXVI	412254	412261	+	8	1
YPL075W	chrXVI	413013	415362	+	2350	1210
YPL074W	chrXVI	415763	418027	+	2265	502
YPL073C	chrXVI	418499	418984	-	486	83
YPL072W	chrXVI	418512	420011	+	1500	325
YPL071C	chrXVI	420048	420518	-	471	424
YPL070W	chrXVI	420948	422786	+	1839	1061
YPL069C	chrXVI	422885	423892	-	1008	248
YPL068C	chrXVI	424215	425096	-	882	118
YPL067C	chrXVI	425251	425847	-	597	502
YPL066W	chrXVI	426233	427672	+	1440	689
YPL065W	chrXVI	427927	428655	+	729	223
YPL064C	chrXVI	428711	429616	-	906	643
YPL063W	chrXVI	429939	431369	+	1431	1760
YPL062W	chrXVI	431895	432299	+	405	22
YPL061W	chrXVI	432588	434090	+	1503	18188
YPL060W	chrXVI	434523	435764	+	1242	168
YPL059W	chrXVI	444579	445031	+	453	749
YPL058C	chrXVI	445842	450377	-	4536	733
YPL057C	chrXVI	451909	453057	-	1149	2283
YPL056C	chrXVI	453430	453735	-	306	397
YPL055C	chrXVI	453992	454990	-	999	983
YPL054W	chrXVI	455759	456664	+	906	445
YPL053C	chrXVI	457118	458458	-	1341	1306
YPL052W	chrXVI	458799	459005	+	207	74
YPL052W	chrXVI	459007	459678	+	672	299
YPL051W	chrXVI	459963	460559	+	597	353
YPL050C	chrXVI	460779	461966	-	1188	1417
YPL049C	chrXVI	462481	463839	-	1359	2790
YPL048W	chrXVI	464401	465648	+	1248	4988
YPL047W	chrXVI	465962	466261	+	300	241
YPL046C	chrXVI	466644	466943	-	300	110
YPL045W	chrXVI	467260	469656	+	2397	483
YPL044C	chrXVI	469926	470474	-	549	139
YPL043W	chrXVI	469939	471996	+	2058	764
YPL042C	chrXVI	473040	474707	-	1668	450
YPL041C	chrXVI	475118	475741	-	624	141
YPL040C	chrXVI	475993	479001	-	3009	449
YPL039W	chrXVI	479225	480175	+	951	326
YPL038W-A	chrXVI	480182	480373	+	192	12
YPL038W	chrXVI	480535	481068	+	534	264
YPL037C	chrXVI	481428	481901	-	474	8215
YPL036W	chrXVI	482843	485686	+	2844	135
YPL035C	chrXVI	486564	486911	-	348	109
YPL034W	chrXVI	486712	487209	+	498	191
YPL033C	chrXVI	487362	488207	-	846	5
YPL032C	chrXVI	488887	491364	-	2478	1479
YPL031C	chrXVI	492018	492918	-	901	1061
YPL031C	chrXVI	493021	493037	-	17	36
YPL030W	chrXVI	493543	495246	+	1704	286
YPL029W	chrXVI	495506	497719	+	2214	296
YPL028W	chrXVI	498096	499292	+	1197	6005
YPL027W	chrXVI	499665	500402	+	738	9
YPL026C	chrXVI	500675	502183	-	1509	695
YPL025C	chrXVI	502473	503030	-	558	22
YPL024W	chrXVI	503517	504242	+	726	228
YPL023C	chrXVI	504339	506312	-	1974	1514
YPL022W	chrXVI	506697	509999	+	3303	1062
YPL021W	chrXVI	511101	511664	+	564	0
YPL020C	chrXVI	512313	514178	-	1866	658
YPL019C	chrXVI	514511	517018	-	2508	3887
YPL018W	chrXVI	517651	518760	+	1110	213
YPL017C	chrXVI	518734	520233	-	1500	456
YPL015C	chrXVI	525810	526883	-	1074	1081
YPL014W	chrXVI	527547	528692	+	1146	669
YPL013C	chrXVI	528985	529350	-	366	616
YPL012W	chrXVI	529723	533409	+	3687	783
YPL011C	chrXVI	533642	534703	-	1062	392
YPL010W	chrXVI	535018	535587	+	570	1200
YPL009C	chrXVI	535820	538936	-	3117	1431
YPL008W	chrXVI	539385	541970	+	2586	481
YPL007C	chrXVI	542082	543848	-	1767	328
YPL006W	chrXVI	544631	548143	+	3513	958
YPL005W	chrXVI	548486	550306	+	1821	215
YPL004C	chrXVI	550632	551657	-	1026	12165
YPL003W	chrXVI	552020	553408	+	1389	685
YPL002C	chrXVI	553627	554328	-	702	371
YPL001W	chrXVI	554605	555729	+	1125	209
YPR001W	chrXVI	556377	557837	+	1461	166
YPR002W	chrXVI	558385	559935	+	1551	135
YPR002C-A	chrXVI	560569	560766	-	198	5
YPR003C	chrXVI	561504	563768	-	2265	602
YPR004C	chrXVI	564007	565041	-	1035	1271
YPR005C	chrXVI	565787	566671	-	885	332
YPR006C	chrXVI	567269	568996	-	1728	388
YPR007C	chrXVI	569336	571378	-	2043	25
YPR008W	chrXVI	573018	575102	+	2085	1622
YPR009W	chrXVI	576552	577358	+	807	767
YPR010C	chrXVI	577585	581196	-	3612	2489
YPR010C-A	chrXVI	582373	582558	-	186	200
YPR010C-A	chrXVI	582702	582734	-	33	54
YPR011C	chrXVI	583062	584042	-	981	623
YPR012W	chrXVI	584309	584563	+	255	83
YPR013C	chrXVI	584632	585585	-	954	565
YPR014C	chrXVI	587189	587518	-	330	62
YPR015C	chrXVI	590283	591026	-	744	87
YPR016C	chrXVI	592332	593069	-	738	2652
YPR016W-A	chrXVI	593096	593356	+	261	127
YPR017C	chrXVI	593486	593917	-	432	305
YPR018W	chrXVI	594476	596296	+	1821	359
YPR019W	chrXVI	596750	599551	+	2802	869
YPR020W	chrXVI	599870	600217	+	348	297
YPR021C	chrXVI	600649	603357	-	2709	431
YPR022C	chrXVI	603911	607312	-	3402	554
YPR023C	chrXVI	608826	610031	-	1206	1232
YPR024W	chrXVI	610481	612724	+	2244	1467
YPR025C	chrXVI	613377	614558	-	1182	403
YPR026W	chrXVI	615379	619014	+	3636	686
YPR027C	chrXVI	620425	621258	-	834	403
YPR028W	chrXVI	623527	623577	+	51	387
YPR028W	chrXVI	623711	624202	+	492	3844
YPR029C	chrXVI	624469	626967	-	2499	1300
YPR030W	chrXVI	627880	631245	+	3366	616
YPR031W	chrXVI	631515	633761	+	2247	193
YPR032W	chrXVI	634123	637224	+	3102	511
YPR033C	chrXVI	637379	639019	-	1641	2953
YPR034W	chrXVI	639525	640958	+	1434	1076
YPR035W	chrXVI	642208	643320	+	1113	25527
YPR036W	chrXVI	643836	645272	+	1437	5695
YPR036W-A	chrXVI	645950	646153	+	204	4912
YPR037C	chrXVI	646448	647038	-	591	1377
YPR038W	chrXVI	646836	647195	+	360	470
YPR039W	chrXVI	647012	647347	+	336	138
YPR040W	chrXVI	647305	648375	+	1071	635
YPR041W	chrXVI	648704	649921	+	1218	3157
YPR042C	chrXVI	650435	653662	-	3228	575
YPR043W	chrXVI	654166	654167	+	2	1383
YPR043W	chrXVI	654571	654847	+	277	14039
YPR044C	chrXVI	654524	654877	-	354	14112
YPR046W	chrXVI	656799	657344	+	546	119
YPR047W	chrXVI	657529	658938	+	1410	434
YPR048W	chrXVI	659182	661053	+	1872	153
YPR049C	chrXVI	661137	664673	-	3537	207
YPR050C	chrXVI	664953	665366	-	414	617
YPR051W	chrXVI	664960	665490	+	531	694
YPR052C	chrXVI	665693	665974	-	282	2419
YPR053C	chrXVI	665788	666243	-	456	1754
YPR054W	chrXVI	666280	667446	+	1167	204
YPR055W	chrXVI	667676	670873	+	3198	519
YPR056W	chrXVI	671126	672142	+	1017	424
YPR057W	chrXVI	672471	673496	+	1026	465
YPR058W	chrXVI	673751	674674	+	924	785
YPR059C	chrXVI	674314	674700	-	387	354
YPR060C	chrXVI	674861	675631	-	771	422
YPR061C	chrXVI	675977	676882	-	906	227
YPR062W	chrXVI	677165	677641	+	477	3021
YPR063C	chrXVI	677812	678193	-	382	1479
YPR063C	chrXVI	678280	678320	-	41	198
YPR064W	chrXVI	678951	679370	+	420	29
YPR065W	chrXVI	679693	680799	+	1107	544
YPR066W	chrXVI	681213	682112	+	900	316
YPR067W	chrXVI	682220	682777	+	558	462
YPR068C	chrXVI	682941	684353	-	1413	231
YPR069C	chrXVI	684556	685437	-	882	2275
YPR070W	chrXVI	685898	687598	+	1701	570
YPR071W	chrXVI	688172	688807	+	636	165
YPR072W	chrXVI	690107	691789	+	1683	1348
YPR073C	chrXVI	691933	692418	-	486	558
YPR074C	chrXVI	692796	694838	-	2043	7819
YPR074W-A	chrXVI	695018	695188	+	171	0
YPR075C	chrXVI	695737	696819	-	1083	1636
YPR076W	chrXVI	696476	696850	+	375	359
YPR077C	chrXVI	697131	697502	-	372	15
YPR078C	chrXVI	697147	698265	-	1119	69
YPR079W	chrXVI	698869	700014	+	1146	540
YPR080W	chrXVI	700594	701970	+	1377	13261
YPR081C	chrXVI	702114	703970	-	1857	487
YPR082C	chrXVI	704225	704656	-	432	386
YPR083W	chrXVI	704854	706593	+	1740	235
YPR084W	chrXVI	706972	708342	+	1371	400
YPR085C	chrXVI	708497	709828	-	1332	332
YPR086W	chrXVI	710101	711138	+	1038	1154
YPR087W	chrXVI	711354	711674	+	321	864
YPR088C	chrXVI	711403	713028	-	1626	2317
YPR089W	chrXVI	713275	715941	+	2667	1008
YPR091C	chrXVI	716156	718468	-	2313	1197
YPR092W	chrXVI	718379	718684	+	306	44
YPR093C	chrXVI	719558	720424	-	867	590
YPR094W	chrXVI	720637	720960	+	324	208
YPR095C	chrXVI	721037	724717	-	3681	863
YPR096C	chrXVI	724842	725144	-	303	9
YPR097W	chrXVI	725394	728615	+	3222	743
YPR098C	chrXVI	728947	729385	-	439	482
YPR098C	chrXVI	729482	729528	-	47	29
YPR099C	chrXVI	729757	730113	-	357	636
YPR100W	chrXVI	729791	730213	+	423	740
YPR101W	chrXVI	730492	731019	+	528	197
YPR102C	chrXVI	731224	731748	-	525	4468
YPR103W	chrXVI	732349	733212	+	864	3997
YPR104C	chrXVI	733623	736433	-	2811	416
YPR105C	chrXVI	736984	739569	-	2586	814
YPR106W	chrXVI	740061	741392	+	1332	371
YPR107C	chrXVI	741438	742064	-	627	323
YPR108W	chrXVI	742454	743743	+	1290	2163
YPR108W-A	chrXVI	744175	744387	+	213	1
YPR109W	chrXVI	744689	745573	+	885	538
YPR110C	chrXVI	745828	746835	-	1008	1452
YPR111W	chrXVI	747306	749000	+	1695	213
YPR112C	chrXVI	749256	751919	-	2664	542
YPR113W	chrXVI	752257	752919	+	663	3280
YPR114W	chrXVI	753301	754248	+	948	1761
YPR115W	chrXVI	754877	758128	+	3252	1551
YPR116W	chrXVI	758648	759481	+	834	53
YPR117W	chrXVI	760025	767494	+	7470	1080
YPR118W	chrXVI	767752	768987	+	1236	1227
YPR119W	chrXVI	771653	773128	+	1476	259
YPR120C	chrXVI	773875	775182	-	1308	208
YPR121W	chrXVI	778583	780301	+	1719	273
YPR122W	chrXVI	782045	785671	+	3627	688
YPR125W	chrXVI	787961	789325	+	1365	845
YPR126C	chrXVI	789077	789385	-	309	393
YPR127W	chrXVI	790083	791120	+	1038	825
YPR128C	chrXVI	791218	792204	-	987	474
YPR129W	chrXVI	792687	793736	+	1050	1385
YPR130C	chrXVI	793374	793781	-	408	570
YPR131C	chrXVI	793911	794498	-	588	379
YPR132W	chrXVI	794965	795029	+	65	1782
YPR132W	chrXVI	795395	795767	+	373	10905
YPR133C	chrXVI	795978	797210	-	1233	1510
YPR133W-A	chrXVI	797557	797709	+	153	555
YPR134W	chrXVI	798051	798857	+	807	327
YPR135W	chrXVI	799234	802017	+	2784	463
YPR136C	chrXVI	802325	802837	-	513	68
YPR137W	chrXVI	802359	804080	+	1722	374
YPR137C-B	chrXVI	805001	808963	-	3963	0
YPR137C-B	chrXVI	808965	810269	-	1305	0
YPR137C-A	chrXVI	808947	810269	-	1323	0
YPR138C	chrXVI	810984	812453	-	1470	1001
YPR139C	chrXVI	813156	814058	-	903	671
YPR140W	chrXVI	814391	815536	+	1146	471
YPR141C	chrXVI	815734	817923	-	2190	166
YPR142C	chrXVI	818130	818693	-	564	419
YPR143W	chrXVI	818323	819075	+	753	635
YPR144C	chrXVI	819765	821423	-	1659	425
YPR145W	chrXVI	822620	824338	+	1719	7147
YPR145C-A	chrXVI	824690	824926	-	237	82
YPR146C	chrXVI	825347	825676	-	330	275
YPR147C	chrXVI	825645	826559	-	915	590
YPR148C	chrXVI	826833	828140	-	1308	1717
YPR149W	chrXVI	829918	830439	+	522	5842
YPR150W	chrXVI	830999	831520	+	522	23
YPR151C	chrXVI	831055	831675	-	621	24
YPR152C	chrXVI	832061	833458	-	1398	257
YPR153W	chrXVI	833689	833693	+	5	4
YPR153W	chrXVI	833828	834245	+	418	50
YPR154W	chrXVI	834565	835212	+	648	984
YPR155C	chrXVI	835563	837413	-	1851	408
YPR156C	chrXVI	837909	839777	-	1869	1189
YPR157W	chrXVI	841266	842669	+	1404	448
YPR158W	chrXVI	843262	844020	+	759	204
YPR158W-B	chrXVI	844709	846013	+	1305	1
YPR158W-B	chrXVI	846015	849980	+	3966	2
YPR158W-A	chrXVI	844709	846031	+	1323	1
YPR158C-D	chrXVI	850989	854951	-	3963	53
YPR158C-D	chrXVI	854953	856257	-	1305	75
YPR158C-C	chrXVI	854935	856257	-	1323	75
YPR159W	chrXVI	857583	859745	+	2163	2862
YPR159C-A	chrXVI	860314	860415	-	102	6
YPR160W	chrXVI	861306	864014	+	2709	5573
YPR160W-A	chrXVI	861934	862014	+	81	151
YPR160C-A	chrXVI	862577	862861	-	285	463
YPR161C	chrXVI	864449	866422	-	1974	681
