# Program:featureCounts v1.6.2; Command:"featureCounts" "-t" "exon" "-O" "-f" "--primary" "-a" "./databases/sacCer3.gtf" "-o" "/athena/elementolab/scratch/toy2005/angsd/hw6/counts_overlap_primary/WT_5_Aligned_counts.txt" "./databases/alignment/WT_5_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	./databases/alignment/WT_5_Aligned.sortedByCoord.out.bam
YPL091W	chrXVI	375502	376953	+	1452	1584
YPL090C	chrXVI	377291	377995	-	705	4787
YPL090C	chrXVI	378390	378395	-	6	895
YPL089C	chrXVI	379120	381150	-	2031	1313
YPL088W	chrXVI	381965	382993	+	1029	654
YPL087W	chrXVI	383455	384408	+	954	777
YPL086C	chrXVI	384773	386446	-	1674	888
YPL084W	chrXVI	394038	396572	+	2535	744
YPL083C	chrXVI	396702	398105	-	1404	151
YPL082C	chrXVI	398480	404083	-	5604	626
YPL081W	chrXVI	404950	404956	+	7	32
YPL081W	chrXVI	405458	406044	+	587	583
YPL080C	chrXVI	406172	406498	-	327	14
YPL079W	chrXVI	406636	406646	+	11	2178
YPL079W	chrXVI	407068	407539	+	472	14169
YPL078C	chrXVI	408010	408744	-	735	1321
YPL077C	chrXVI	409368	410090	-	723	149
YPL076W	chrXVI	410443	411285	+	843	204
YPL075W	chrXVI	412254	412261	+	8	3
YPL075W	chrXVI	413013	415362	+	2350	888
YPL074W	chrXVI	415763	418027	+	2265	450
YPL073C	chrXVI	418499	418984	-	486	82
YPL072W	chrXVI	418512	420011	+	1500	279
YPL071C	chrXVI	420048	420518	-	471	292
YPL070W	chrXVI	420948	422786	+	1839	829
YPL069C	chrXVI	422885	423892	-	1008	198
YPL068C	chrXVI	424215	425096	-	882	119
YPL067C	chrXVI	425251	425847	-	597	282
YPL066W	chrXVI	426233	427672	+	1440	587
YPL065W	chrXVI	427927	428655	+	729	199
YPL064C	chrXVI	428711	429616	-	906	541
YPL063W	chrXVI	429939	431369	+	1431	1556
YPL062W	chrXVI	431895	432299	+	405	10
YPL061W	chrXVI	432588	434090	+	1503	13949
YPL060W	chrXVI	434523	435764	+	1242	117
YPL059W	chrXVI	444579	445031	+	453	467
YPL058C	chrXVI	445842	450377	-	4536	758
YPL057C	chrXVI	451909	453057	-	1149	1519
YPL056C	chrXVI	453430	453735	-	306	188
YPL055C	chrXVI	453992	454990	-	999	640
YPL054W	chrXVI	455759	456664	+	906	140
YPL053C	chrXVI	457118	458458	-	1341	949
YPL052W	chrXVI	458799	459005	+	207	65
YPL052W	chrXVI	459007	459678	+	672	208
YPL051W	chrXVI	459963	460559	+	597	281
YPL050C	chrXVI	460779	461966	-	1188	1317
YPL049C	chrXVI	462481	463839	-	1359	2357
YPL048W	chrXVI	464401	465648	+	1248	3343
YPL047W	chrXVI	465962	466261	+	300	215
YPL046C	chrXVI	466644	466943	-	300	67
YPL045W	chrXVI	467260	469656	+	2397	486
YPL044C	chrXVI	469926	470474	-	549	228
YPL043W	chrXVI	469939	471996	+	2058	1356
YPL042C	chrXVI	473040	474707	-	1668	492
YPL041C	chrXVI	475118	475741	-	624	105
YPL040C	chrXVI	475993	479001	-	3009	427
YPL039W	chrXVI	479225	480175	+	951	297
YPL038W-A	chrXVI	480182	480373	+	192	23
YPL038W	chrXVI	480535	481068	+	534	238
YPL037C	chrXVI	481428	481901	-	474	6793
YPL036W	chrXVI	482843	485686	+	2844	125
YPL035C	chrXVI	486564	486911	-	348	105
YPL034W	chrXVI	486712	487209	+	498	147
YPL033C	chrXVI	487362	488207	-	846	2
YPL032C	chrXVI	488887	491364	-	2478	1339
YPL031C	chrXVI	492018	492918	-	901	676
YPL031C	chrXVI	493021	493037	-	17	37
YPL030W	chrXVI	493543	495246	+	1704	462
YPL029W	chrXVI	495506	497719	+	2214	315
YPL028W	chrXVI	498096	499292	+	1197	4475
YPL027W	chrXVI	499665	500402	+	738	21
YPL026C	chrXVI	500675	502183	-	1509	635
YPL025C	chrXVI	502473	503030	-	558	16
YPL024W	chrXVI	503517	504242	+	726	226
YPL023C	chrXVI	504339	506312	-	1974	917
YPL022W	chrXVI	506697	509999	+	3303	721
YPL021W	chrXVI	511101	511664	+	564	0
YPL020C	chrXVI	512313	514178	-	1866	517
YPL019C	chrXVI	514511	517018	-	2508	3414
YPL018W	chrXVI	517651	518760	+	1110	159
YPL017C	chrXVI	518734	520233	-	1500	361
YPL015C	chrXVI	525810	526883	-	1074	758
YPL014W	chrXVI	527547	528692	+	1146	541
YPL013C	chrXVI	528985	529350	-	366	532
YPL012W	chrXVI	529723	533409	+	3687	1401
YPL011C	chrXVI	533642	534703	-	1062	370
YPL010W	chrXVI	535018	535587	+	570	890
YPL009C	chrXVI	535820	538936	-	3117	1281
YPL008W	chrXVI	539385	541970	+	2586	397
YPL007C	chrXVI	542082	543848	-	1767	278
YPL006W	chrXVI	544631	548143	+	3513	534
YPL005W	chrXVI	548486	550306	+	1821	187
YPL004C	chrXVI	550632	551657	-	1026	7252
YPL003W	chrXVI	552020	553408	+	1389	506
YPL002C	chrXVI	553627	554328	-	702	265
YPL001W	chrXVI	554605	555729	+	1125	173
YPR001W	chrXVI	556377	557837	+	1461	103
YPR002W	chrXVI	558385	559935	+	1551	134
YPR002C-A	chrXVI	560569	560766	-	198	3
YPR003C	chrXVI	561504	563768	-	2265	457
YPR004C	chrXVI	564007	565041	-	1035	839
YPR005C	chrXVI	565787	566671	-	885	200
YPR006C	chrXVI	567269	568996	-	1728	209
YPR007C	chrXVI	569336	571378	-	2043	21
YPR008W	chrXVI	573018	575102	+	2085	1434
YPR009W	chrXVI	576552	577358	+	807	552
YPR010C	chrXVI	577585	581196	-	3612	3351
YPR010C-A	chrXVI	582373	582558	-	186	90
YPR010C-A	chrXVI	582702	582734	-	33	35
YPR011C	chrXVI	583062	584042	-	981	432
YPR012W	chrXVI	584309	584563	+	255	84
YPR013C	chrXVI	584632	585585	-	954	578
YPR014C	chrXVI	587189	587518	-	330	68
YPR015C	chrXVI	590283	591026	-	744	56
YPR016C	chrXVI	592332	593069	-	738	2964
YPR016W-A	chrXVI	593096	593356	+	261	182
YPR017C	chrXVI	593486	593917	-	432	253
YPR018W	chrXVI	594476	596296	+	1821	340
YPR019W	chrXVI	596750	599551	+	2802	724
YPR020W	chrXVI	599870	600217	+	348	172
YPR021C	chrXVI	600649	603357	-	2709	271
YPR022C	chrXVI	603911	607312	-	3402	605
YPR023C	chrXVI	608826	610031	-	1206	842
YPR024W	chrXVI	610481	612724	+	2244	1058
YPR025C	chrXVI	613377	614558	-	1182	308
YPR026W	chrXVI	615379	619014	+	3636	423
YPR027C	chrXVI	620425	621258	-	834	348
YPR028W	chrXVI	623527	623577	+	51	362
YPR028W	chrXVI	623711	624202	+	492	2617
YPR029C	chrXVI	624469	626967	-	2499	1107
YPR030W	chrXVI	627880	631245	+	3366	252
YPR031W	chrXVI	631515	633761	+	2247	234
YPR032W	chrXVI	634123	637224	+	3102	462
YPR033C	chrXVI	637379	639019	-	1641	2690
YPR034W	chrXVI	639525	640958	+	1434	1016
YPR035W	chrXVI	642208	643320	+	1113	11764
YPR036W	chrXVI	643836	645272	+	1437	4323
YPR036W-A	chrXVI	645950	646153	+	204	3297
YPR037C	chrXVI	646448	647038	-	591	997
YPR038W	chrXVI	646836	647195	+	360	359
YPR039W	chrXVI	647012	647347	+	336	126
YPR040W	chrXVI	647305	648375	+	1071	455
YPR041W	chrXVI	648704	649921	+	1218	3448
YPR042C	chrXVI	650435	653662	-	3228	372
YPR043W	chrXVI	654166	654167	+	2	1474
YPR043W	chrXVI	654571	654847	+	277	13763
YPR044C	chrXVI	654524	654877	-	354	13877
YPR046W	chrXVI	656799	657344	+	546	147
YPR047W	chrXVI	657529	658938	+	1410	282
YPR048W	chrXVI	659182	661053	+	1872	235
YPR049C	chrXVI	661137	664673	-	3537	159
YPR050C	chrXVI	664953	665366	-	414	520
YPR051W	chrXVI	664960	665490	+	531	593
YPR052C	chrXVI	665693	665974	-	282	1861
YPR053C	chrXVI	665788	666243	-	456	1394
YPR054W	chrXVI	666280	667446	+	1167	163
YPR055W	chrXVI	667676	670873	+	3198	433
YPR056W	chrXVI	671126	672142	+	1017	439
YPR057W	chrXVI	672471	673496	+	1026	402
YPR058W	chrXVI	673751	674674	+	924	524
YPR059C	chrXVI	674314	674700	-	387	219
YPR060C	chrXVI	674861	675631	-	771	492
YPR061C	chrXVI	675977	676882	-	906	178
YPR062W	chrXVI	677165	677641	+	477	2656
YPR063C	chrXVI	677812	678193	-	382	1062
YPR063C	chrXVI	678280	678320	-	41	153
YPR064W	chrXVI	678951	679370	+	420	11
YPR065W	chrXVI	679693	680799	+	1107	465
YPR066W	chrXVI	681213	682112	+	900	202
YPR067W	chrXVI	682220	682777	+	558	291
YPR068C	chrXVI	682941	684353	-	1413	222
YPR069C	chrXVI	684556	685437	-	882	1860
YPR070W	chrXVI	685898	687598	+	1701	512
YPR071W	chrXVI	688172	688807	+	636	187
YPR072W	chrXVI	690107	691789	+	1683	1048
YPR073C	chrXVI	691933	692418	-	486	386
YPR074C	chrXVI	692796	694838	-	2043	6409
YPR074W-A	chrXVI	695018	695188	+	171	0
YPR075C	chrXVI	695737	696819	-	1083	1192
YPR076W	chrXVI	696476	696850	+	375	239
YPR077C	chrXVI	697131	697502	-	372	5
YPR078C	chrXVI	697147	698265	-	1119	39
YPR079W	chrXVI	698869	700014	+	1146	379
YPR080W	chrXVI	700594	701970	+	1377	12055
YPR081C	chrXVI	702114	703970	-	1857	285
YPR082C	chrXVI	704225	704656	-	432	287
YPR083W	chrXVI	704854	706593	+	1740	207
YPR084W	chrXVI	706972	708342	+	1371	315
YPR085C	chrXVI	708497	709828	-	1332	330
YPR086W	chrXVI	710101	711138	+	1038	929
YPR087W	chrXVI	711354	711674	+	321	760
YPR088C	chrXVI	711403	713028	-	1626	2022
YPR089W	chrXVI	713275	715941	+	2667	808
YPR091C	chrXVI	716156	718468	-	2313	825
YPR092W	chrXVI	718379	718684	+	306	53
YPR093C	chrXVI	719558	720424	-	867	417
YPR094W	chrXVI	720637	720960	+	324	157
YPR095C	chrXVI	721037	724717	-	3681	630
YPR096C	chrXVI	724842	725144	-	303	6
YPR097W	chrXVI	725394	728615	+	3222	661
YPR098C	chrXVI	728947	729385	-	439	250
YPR098C	chrXVI	729482	729528	-	47	18
YPR099C	chrXVI	729757	730113	-	357	521
YPR100W	chrXVI	729791	730213	+	423	576
YPR101W	chrXVI	730492	731019	+	528	225
YPR102C	chrXVI	731224	731748	-	525	3826
YPR103W	chrXVI	732349	733212	+	864	2773
YPR104C	chrXVI	733623	736433	-	2811	519
YPR105C	chrXVI	736984	739569	-	2586	763
YPR106W	chrXVI	740061	741392	+	1332	280
YPR107C	chrXVI	741438	742064	-	627	255
YPR108W	chrXVI	742454	743743	+	1290	1420
YPR108W-A	chrXVI	744175	744387	+	213	2
YPR109W	chrXVI	744689	745573	+	885	383
YPR110C	chrXVI	745828	746835	-	1008	1735
YPR111W	chrXVI	747306	749000	+	1695	135
YPR112C	chrXVI	749256	751919	-	2664	957
YPR113W	chrXVI	752257	752919	+	663	2479
YPR114W	chrXVI	753301	754248	+	948	1423
YPR115W	chrXVI	754877	758128	+	3252	1008
YPR116W	chrXVI	758648	759481	+	834	39
YPR117W	chrXVI	760025	767494	+	7470	716
YPR118W	chrXVI	767752	768987	+	1236	1107
YPR119W	chrXVI	771653	773128	+	1476	310
YPR120C	chrXVI	773875	775182	-	1308	168
YPR121W	chrXVI	778583	780301	+	1719	286
YPR122W	chrXVI	782045	785671	+	3627	594
YPR125W	chrXVI	787961	789325	+	1365	914
YPR126C	chrXVI	789077	789385	-	309	409
YPR127W	chrXVI	790083	791120	+	1038	528
YPR128C	chrXVI	791218	792204	-	987	368
YPR129W	chrXVI	792687	793736	+	1050	1152
YPR130C	chrXVI	793374	793781	-	408	438
YPR131C	chrXVI	793911	794498	-	588	260
YPR132W	chrXVI	794965	795029	+	65	1749
YPR132W	chrXVI	795395	795767	+	373	9601
YPR133C	chrXVI	795978	797210	-	1233	1252
YPR133W-A	chrXVI	797557	797709	+	153	440
YPR134W	chrXVI	798051	798857	+	807	264
YPR135W	chrXVI	799234	802017	+	2784	415
YPR136C	chrXVI	802325	802837	-	513	106
YPR137W	chrXVI	802359	804080	+	1722	588
YPR137C-B	chrXVI	805001	808963	-	3963	0
YPR137C-B	chrXVI	808965	810269	-	1305	0
YPR137C-A	chrXVI	808947	810269	-	1323	0
YPR138C	chrXVI	810984	812453	-	1470	740
YPR139C	chrXVI	813156	814058	-	903	514
YPR140W	chrXVI	814391	815536	+	1146	298
YPR141C	chrXVI	815734	817923	-	2190	165
YPR142C	chrXVI	818130	818693	-	564	724
YPR143W	chrXVI	818323	819075	+	753	1140
YPR144C	chrXVI	819765	821423	-	1659	520
YPR145W	chrXVI	822620	824338	+	1719	3873
YPR145C-A	chrXVI	824690	824926	-	237	15
YPR146C	chrXVI	825347	825676	-	330	167
YPR147C	chrXVI	825645	826559	-	915	430
YPR148C	chrXVI	826833	828140	-	1308	1244
YPR149W	chrXVI	829918	830439	+	522	3862
YPR150W	chrXVI	830999	831520	+	522	11
YPR151C	chrXVI	831055	831675	-	621	16
YPR152C	chrXVI	832061	833458	-	1398	290
YPR153W	chrXVI	833689	833693	+	5	4
YPR153W	chrXVI	833828	834245	+	418	47
YPR154W	chrXVI	834565	835212	+	648	480
YPR155C	chrXVI	835563	837413	-	1851	331
YPR156C	chrXVI	837909	839777	-	1869	1146
YPR157W	chrXVI	841266	842669	+	1404	320
YPR158W	chrXVI	843262	844020	+	759	188
YPR158W-B	chrXVI	844709	846013	+	1305	1
YPR158W-B	chrXVI	846015	849980	+	3966	3
YPR158W-A	chrXVI	844709	846031	+	1323	1
YPR158C-D	chrXVI	850989	854951	-	3963	45
YPR158C-D	chrXVI	854953	856257	-	1305	41
YPR158C-C	chrXVI	854935	856257	-	1323	41
YPR159W	chrXVI	857583	859745	+	2163	2049
YPR159C-A	chrXVI	860314	860415	-	102	3
YPR160W	chrXVI	861306	864014	+	2709	1583
YPR160W-A	chrXVI	861934	862014	+	81	63
YPR160C-A	chrXVI	862577	862861	-	285	128
YPR161C	chrXVI	864449	866422	-	1974	640
YPR162C	chrXVI	866715	868304	-	1590	236
YPR163C	chrXVI	868645	869955	-	1311	4663
YPR164W	chrXVI	870703	874926	+	4224	417
YPR165W	chrXVI	875368	875997	+	630	3211
YPR166C	chrXVI	876282	876629	-	348	244
YPR167C	chrXVI	876847	877632	-	786	248
YPR168W	chrXVI	878076	878549	+	474	98
YPR169W	chrXVI	878690	880168	+	1479	1161
YPR170C	chrXVI	882983	883318	-	336	693
YPR170W-B	chrXVI	883239	883387	+	149	1307
YPR170W-B	chrXVI	883487	883595	+	109	1211
YPR169W-A	chrXVI	883239	883457	+	219	1314
YPR170W-A	chrXVI	883378	883563	+	186	1091
YPR171W	chrXVI	883828	885558	+	1731	469
YPR172W	chrXVI	885796	886398	+	603	297
YPR173C	chrXVI	886524	887837	-	1314	1513
YPR174C	chrXVI	888043	888708	-	666	232
YPR175W	chrXVI	888974	891043	+	2070	206
YPR176C	chrXVI	891101	892078	-	978	462
YPR177C	chrXVI	892313	892684	-	372	65
YPR178W	chrXVI	892332	893729	+	1398	341
YPR179C	chrXVI	893797	895764	-	1968	288
YPR180W	chrXVI	895961	897004	+	1044	364
YPR181C	chrXVI	897361	899667	-	2307	2881
YPR182W	chrXVI	900194	900454	+	261	504
YPR183W	chrXVI	900755	901558	+	804	2523
YPR184W	chrXVI	902044	906654	+	4611	531
YPR185W	chrXVI	907218	909434	+	2217	548
YPR186C	chrXVI	909733	911022	-	1290	208
YPR187W	chrXVI	911257	911276	+	20	143
YPR187W	chrXVI	911353	911800	+	448	1708
YPR188C	chrXVI	911988	912479	-	492	331
YPR189W	chrXVI	912664	916962	+	4299	563
YPR191W	chrXVI	919381	920487	+	1107	942
YPR192W	chrXVI	921860	922777	+	918	82
YPR193C	chrXVI	922909	923379	-	471	20
YPR194C	chrXVI	924304	926937	-	2634	115
YPR195C	chrXVI	927965	928294	-	330	55
YPR196W	chrXVI	931376	932788	+	1413	109
YPR197C	chrXVI	933898	934461	-	564	103
YPR198W	chrXVI	934034	935665	+	1632	568
YPR199C	chrXVI	938148	939032	-	885	349
YPR200C	chrXVI	939279	939671	-	393	36
YPR201W	chrXVI	939922	941136	+	1215	49
YPR202W	chrXVI	943032	943050	+	19	0
YPR202W	chrXVI	943199	943896	+	698	7
YPR203W	chrXVI	943880	944188	+	309	0
YPR204W	chrXVI	944603	947701	+	3099	46
YPR204C-A	chrXVI	946856	947338	-	483	0
YHR013C	chrVIII	130730	131446	-	717	796
YHR147C	chrVIII	392639	393283	-	645	450
YHL050C	chrVIII	445	1897	-	1453	41
YHL050C	chrVIII	2671	3311	-	641	9
YHL050W-A	chrVIII	811	1293	+	483	15
YHL049C	chrVIII	3726	4541	-	816	0
YHL048C-A	chrVIII	5663	5797	-	135	0
YHL048W	chrVIII	6401	7546	+	1146	223
YHL047C	chrVIII	8351	10213	-	1863	2131
YHL046W-A	chrVIII	9981	10307	+	327	168
YHL046C	chrVIII	11923	12285	-	363	4
YHL045W	chrVIII	12502	12849	+	348	1
YHL044W	chrVIII	13565	14272	+	708	126
YHL043W	chrVIII	14901	15413	+	513	93
YHL042W	chrVIII	15667	16119	+	453	40
YHL041W	chrVIII	17392	17841	+	450	3
YHL040C	chrVIII	19088	20971	-	1884	521
YHL039W	chrVIII	21783	23540	+	1758	567
YHL038C	chrVIII	23617	25509	-	1893	183
YHL037C	chrVIII	25778	26179	-	402	7
YHL036W	chrVIII	26241	27881	+	1641	345
YHL035C	chrVIII	27978	32756	-	4779	888
YHL034W-A	chrVIII	33176	33637	+	462	2341
YHL034C	chrVIII	33193	34077	-	885	4217
YHL033C	chrVIII	35255	36025	-	771	7482
YHL032C	chrVIII	36379	38508	-	2130	1152
YHL031C	chrVIII	38815	39486	-	672	403
YHL030W-A	chrVIII	39074	39535	+	462	267
YHL030W	chrVIII	40084	45690	+	5607	939
YHL029C	chrVIII	45929	47968	-	2040	485
YHL028W	chrVIII	48763	50580	+	1818	342
YHL027W	chrVIII	51111	52988	+	1878	1302
YHL026C	chrVIII	53219	54166	-	948	254
YHL025W	chrVIII	54851	55849	+	999	1424
YHL024W	chrVIII	56649	58790	+	2142	253
YHL023C	chrVIII	59123	62563	-	3441	527
YHL022C	chrVIII	62961	64157	-	1197	28
YHL021C	chrVIII	64462	65859	-	1398	1277
YHL020C	chrVIII	66242	67456	-	1215	1150
YHL019W-A	chrVIII	67711	68304	+	594	374
YHL019C	chrVIII	67731	69548	-	1818	677
YHL018W	chrVIII	69708	70070	+	363	15
YHL017W	chrVIII	70276	71874	+	1599	709
YHL016C	chrVIII	72037	74244	-	2208	137
YHL015W-A	chrVIII	74699	74782	+	84	5
YHL015W	chrVIII	75412	75777	+	366	20816
YHL014C	chrVIII	76097	77314	-	1218	249
YHL013C	chrVIII	77430	78353	-	924	303
YHL012W	chrVIII	78936	80417	+	1482	130
YHL011C	chrVIII	80654	81616	-	963	1439
YHL010C	chrVIII	81964	83721	-	1758	292
YHL009C	chrVIII	84068	85060	-	993	255
YHL009W-B	chrVIII	85909	86994	+	1086	0
YHL009W-B	chrVIII	86996	91318	+	4323	0
YHL009W-A	chrVIII	85909	87150	+	1242	0
YHL008C	chrVIII	92627	94510	-	1884	522
YHL007C	chrVIII	95118	97937	-	2820	1161
YHL006W-A	chrVIII	97732	98085	+	354	115
YHL006C	chrVIII	98343	98795	-	453	117
YHL005C	chrVIII	98828	99220	-	393	73
YHL004W	chrVIII	99219	100403	+	1185	787
YHL003C	chrVIII	100648	101883	-	1236	1060
YHL002C-A	chrVIII	102587	103075	-	489	221
YHL002W	chrVIII	102612	103970	+	1359	818
YHL001W	chrVIII	104277	104405	+	129	1702
YHL001W	chrVIII	104804	105091	+	288	2037
YHR001W	chrVIII	106055	107368	+	1314	353
YHR001W-A	chrVIII	107826	107831	+	6	36
YHR001W-A	chrVIII	107895	108122	+	228	184
YHR002W	chrVIII	108812	109885	+	1074	196
YHR003C	chrVIII	110028	111317	-	1290	387
YHR004C	chrVIII	111754	113094	-	1341	752
YHR005C	chrVIII	113499	114917	-	1419	632
YHR005C-A	chrVIII	115620	115901	-	282	1563
YHR006W	chrVIII	117814	119439	+	1626	853
YHR007C	chrVIII	120091	121683	-	1593	6531
YHR007C-A	chrVIII	122550	122765	-	216	17
YHR008C	chrVIII	122889	123590	-	702	2015
YHR009C	chrVIII	124109	125680	-	1572	1254
YHR010W	chrVIII	126521	126551	+	31	1952
YHR010W	chrVIII	127113	127492	+	380	11752
YHR011W	chrVIII	127780	129120	+	1341	196
YHR012W	chrVIII	129481	129528	+	48	12
YHR012W	chrVIII	129648	130448	+	801	575
YHR014W	chrVIII	132047	132922	+	876	22
YHR015W	chrVIII	134554	136533	+	1980	11
YHR016C	chrVIII	136881	138240	-	1360	748
YHR016C	chrVIII	138409	138455	-	47	16
YHR017W	chrVIII	138694	139851	+	1158	373
YHR018C	chrVIII	140011	141402	-	1392	966
YHR019C	chrVIII	141894	143558	-	1665	6072
YHR020W	chrVIII	143996	146062	+	2067	3184
YHR021C	chrVIII	147871	148116	-	246	6624
YHR021C	chrVIII	148667	148669	-	3	1116
YHR021W-A	chrVIII	149225	149680	+	456	20
YHR022C	chrVIII	149575	150345	-	771	83
YHR022C-A	chrVIII	151217	151306	-	90	2
YHR023W	chrVIII	151666	157452	+	5787	445
YHR024C	chrVIII	157744	159192	-	1449	982
YHR025W	chrVIII	159438	160511	+	1074	2156
YHR026W	chrVIII	160844	161485	+	642	2637
YHR027C	chrVIII	161730	164711	-	2982	3103
YHR028C	chrVIII	164978	167434	-	2457	1156
YHR028W-A	chrVIII	167352	167672	+	321	39
YHR029C	chrVIII	167677	168561	-	885	301
YHR030C	chrVIII	168890	170344	-	1455	2476
YHR031C	chrVIII	170799	172970	-	2172	340
YHR032W	chrVIII	173344	175089	+	1746	1446
YHR032W-A	chrVIII	175195	175374	+	180	236
YHR032C-A	chrVIII	175275	175394	-	120	129
YHR033W	chrVIII	175548	176819	+	1272	256
YHR034C	chrVIII	176965	177999	-	1035	251
YHR035W	chrVIII	178219	180111	+	1893	127
YHR036W	chrVIII	180345	181760	+	1416	247
YHR037W	chrVIII	181977	183704	+	1728	836
YHR038W	chrVIII	184066	184758	+	693	188
YHR039C	chrVIII	184875	186809	-	1935	1609
YHR039C-A	chrVIII	187173	187514	-	342	2165
YHR039C-A	chrVIII	187677	187679	-	3	228
YHR040W	chrVIII	187924	189024	+	1101	479
YHR041C	chrVIII	189131	189749	-	619	485
YHR041C	chrVIII	189851	189864	-	14	23
YHR042W	chrVIII	190543	192618	+	2076	3642
YHR043C	chrVIII	192805	193545	-	741	779
YHR044C	chrVIII	194068	194808	-	741	118
YHR045W	chrVIII	195551	197233	+	1683	602
YHR046C	chrVIII	197398	198285	-	888	397
YHR047C	chrVIII	198740	201310	-	2571	756
YHR048W	chrVIII	204607	206151	+	1545	322
YHR049W	chrVIII	206462	207193	+	732	1204
YHR049C-A	chrVIII	207234	207530	-	297	104
YHR050W	chrVIII	207654	209303	+	1650	1095
YHR050W-A	chrVIII	209475	209645	+	171	34
YHR051W	chrVIII	209705	210151	+	447	445
YHR052W	chrVIII	210848	211978	+	1131	953
YHR052W-A	chrVIII	212510	212704	+	195	8
YHR053C	chrVIII	212535	212720	-	186	8
YHR054C	chrVIII	213185	214249	-	1065	4
YHR054W-A	chrVIII	214508	214702	+	195	8
YHR055C	chrVIII	214533	214718	-	186	8
YHR056C	chrVIII	215183	217834	-	2652	300
YHR056W-A	chrVIII	217406	217840	+	435	88
YHR057C	chrVIII	218226	218843	-	618	1092
YHR058C	chrVIII	218997	219884	-	888	332
YHR059W	chrVIII	220108	220500	+	393	166
YHR060W	chrVIII	220725	221270	+	546	288
YHR061C	chrVIII	221534	222478	-	945	210
YHR062C	chrVIII	222877	223758	-	882	664
YHR063C	chrVIII	224030	225169	-	1140	704
YHR063W-A	chrVIII	225442	225777	+	336	1177
YHR064C	chrVIII	225525	227141	-	1617	5868
YHR065C	chrVIII	227532	229037	-	1506	671
YHR066W	chrVIII	229335	230696	+	1362	488
YHR067W	chrVIII	230970	231812	+	843	121
YHR068W	chrVIII	232133	233296	+	1164	3259
YHR069C	chrVIII	233579	234658	-	1080	519
YHR069C-A	chrVIII	234874	235236	-	363	70
YHR070W	chrVIII	234881	236380	+	1500	627
YHR070C-A	chrVIII	236102	236512	-	411	292
YHR071W	chrVIII	237004	237693	+	690	718
YHR071C-A	chrVIII	238910	239230	-	321	53
YHR072W	chrVIII	239098	241293	+	2196	1116
YHR072W-A	chrVIII	241664	241840	+	177	1657
YHR073W	chrVIII	242582	245572	+	2991	1487
YHR073W-A	chrVIII	242868	243044	+	177	52
YHR073C-B	chrVIII	245422	245502	-	81	130
YHR074W	chrVIII	246193	248337	+	2145	1128
YHR075C	chrVIII	248439	249641	-	1203	177
YHR076W	chrVIII	251101	251155	+	55	20
YHR076W	chrVIII	251249	252225	+	977	438
YHR077C	chrVIII	252374	255637	-	3264	1138
YHR077C	chrVIII	255751	255756	-	6	7
YHR078W	chrVIII	256360	258018	+	1659	500
YHR079C	chrVIII	258244	261591	-	3348	496
YHR079C-A	chrVIII	262192	262354	-	163	3
YHR079C-A	chrVIII	262441	262553	-	113	2
YHR080C	chrVIII	262801	266838	-	4038	575
YHR081W	chrVIII	267538	268092	+	555	669
YHR082C	chrVIII	268459	271548	-	3090	1459
YHR083W	chrVIII	272627	273616	+	990	1044
YHR084W	chrVIII	274174	276240	+	2067	559
YHR085W	chrVIII	276764	277768	+	1005	277
YHR086W	chrVIII	278153	279724	+	1572	702
YHR086W-A	chrVIII	280231	280392	+	162	8
YHR087W	chrVIII	280820	281155	+	336	432
YHR088W	chrVIII	281495	282382	+	888	475
YHR089C	chrVIII	282681	283298	-	618	3925
YHR090C	chrVIII	283777	284625	-	849	234
YHR091C	chrVIII	284839	286770	-	1932	428
YHR092C	chrVIII	287081	288811	-	1731	9285
YHR093W	chrVIII	289142	289690	+	549	10
YHR094C	chrVIII	290913	292625	-	1713	3493
YHR095W	chrVIII	292943	293437	+	495	3
YHR096C	chrVIII	294669	296447	-	1779	315
YHR097C	chrVIII	297385	298360	-	976	1288
YHR097C	chrVIII	298485	298609	-	125	91
YHR098C	chrVIII	299145	301934	-	2790	1557
YHR099W	chrVIII	302761	313995	+	11235	949
YHR100C	chrVIII	314116	314673	-	558	176
YHR101C	chrVIII	314874	315771	-	898	166
YHR101C	chrVIII	315859	315968	-	110	12
YHR102W	chrVIII	316572	319814	+	3243	605
YHR103W	chrVIII	320414	322972	+	2559	878
YHR104W	chrVIII	323409	324392	+	984	714
YHR105W	chrVIII	324766	325410	+	645	102
YHR106W	chrVIII	325598	326626	+	1029	436
YHR107C	chrVIII	326813	328036	-	1224	1161
YHR108W	chrVIII	328303	330060	+	1758	1852
YHR109W	chrVIII	330310	332067	+	1758	95
YHR110W	chrVIII	332282	332920	+	639	464
YHR111W	chrVIII	333072	334394	+	1323	415
YHR112C	chrVIII	334527	335663	-	1137	411
YHR113W	chrVIII	336337	337809	+	1473	1011
YHR114W	chrVIII	338083	339984	+	1902	766
YHR115C	chrVIII	340109	341359	-	1251	483
YHR116W	chrVIII	341665	342120	+	456	182
YHR117W	chrVIII	342349	344268	+	1920	610
YHR118C	chrVIII	344321	345628	-	1308	238
YHR119W	chrVIII	346043	349285	+	3243	573
YHR120W	chrVIII	349574	352453	+	2880	284
YHR121W	chrVIII	352756	353319	+	564	660
YHR122W	chrVIII	353625	354320	+	696	268
YHR123W	chrVIII	354815	354864	+	50	20
