# Program:featureCounts v1.6.2; Command:"featureCounts" "-t" "exon" "-O" "-f" "-a" "./databases/sacCer3.gtf" "-o" "/athena/elementolab/scratch/toy2005/angsd/hw6/counts_overlap/SNF2_1_Aligned_counts.txt" "./databases/alignment/SNF2_1_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	./databases/alignment/SNF2_1_Aligned.sortedByCoord.out.bam
YNL320W	chrXIV	37700	38554	+	855	686
YNL319W	chrXIV	38642	39082	+	441	20
YNL318C	chrXIV	38707	40329	-	1623	8
YNL317W	chrXIV	40619	42016	+	1398	559
YNL316C	chrXIV	42071	43075	-	1005	315
YNL315C	chrXIV	43324	44280	-	957	900
YNL314W	chrXIV	44447	45214	+	768	394
YNL313C	chrXIV	45308	48022	-	2715	402
YNL312W	chrXIV	48287	48293	+	7	27
YNL312W	chrXIV	48402	49216	+	815	968
YNL311C	chrXIV	49397	51688	-	2292	397
YNL310C	chrXIV	51907	52431	-	525	572
YNL309W	chrXIV	52662	53924	+	1263	615
YNL308C	chrXIV	54122	55897	-	1776	1402
YNL307C	chrXIV	56446	57573	-	1128	1937
YNL306W	chrXIV	58155	58808	+	654	1522
YNL305C	chrXIV	58898	59791	-	894	1939
YNL304W	chrXIV	60297	61550	+	1254	524
YNL303W	chrXIV	61510	61857	+	348	204
YNL302C	chrXIV	61958	62372	-	415	10981
YNL302C	chrXIV	62924	62943	-	20	1078
YNL301C	chrXIV	63570	64018	-	449	1212
YNL301C	chrXIV	64451	64562	-	112	298
YNL300W	chrXIV	65744	66052	+	309	494
YNL299W	chrXIV	66517	68445	+	1929	176
YNL298W	chrXIV	68915	71443	+	2529	986
YNL297C	chrXIV	71673	76583	-	4911	1128
YNL296W	chrXIV	76273	76587	+	315	19
YNL295W	chrXIV	76946	78520	+	1575	505
YNL294C	chrXIV	78659	80260	-	1602	2239
YNL293W	chrXIV	80640	82541	+	1902	1250
YNL292W	chrXIV	82806	84017	+	1212	521
YNL291C	chrXIV	84169	85815	-	1647	791
YNL290W	chrXIV	86218	87240	+	1023	1462
YNL289W	chrXIV	87897	88736	+	840	541
YNL288W	chrXIV	90303	91424	+	1122	1348
YNL287W	chrXIV	91994	94801	+	2808	3349
YNL286W	chrXIV	95223	96080	+	858	390
YNL285W	chrXIV	96173	96544	+	372	2
YNL284C-B	chrXIV	96964	100926	-	3963	43
YNL284C-B	chrXIV	100928	102232	-	1305	138
YNL284C-A	chrXIV	100910	102232	-	1323	138
YNL284C	chrXIV	103134	104102	-	969	807
YNL283C	chrXIV	105184	106695	-	1512	2551
YNL282W	chrXIV	107687	108274	+	588	150
YNL281W	chrXIV	108467	108928	+	462	955
YNL280C	chrXIV	109095	110411	-	1317	1562
YNL279W	chrXIV	110917	112902	+	1986	397
YNL278W	chrXIV	113271	116453	+	3183	802
YNL277W-A	chrXIV	116679	116867	+	189	2
YNL277W	chrXIV	117349	118809	+	1461	945
YNL276C	chrXIV	118431	118826	-	396	365
YNL275W	chrXIV	119268	120998	+	1731	512
YNL274C	chrXIV	121118	122170	-	1053	693
YNL273W	chrXIV	122883	126599	+	3717	381
YNL272C	chrXIV	126805	129084	-	2280	1025
YNL270C	chrXIV	135940	137661	-	1722	119
YNL269W	chrXIV	137699	138094	+	396	8
YNL268W	chrXIV	138550	140385	+	1836	3422
YNL267W	chrXIV	140878	144078	+	3201	1301
YNL266W	chrXIV	144245	144664	+	420	383
YNL265C	chrXIV	144280	145149	-	870	721
YNL265C	chrXIV	145255	145281	-	27	33
YNL264C	chrXIV	145563	146615	-	1053	794
YNL263C	chrXIV	146896	147840	-	945	1652
YNL262W	chrXIV	148212	154880	+	6669	847
YNL261W	chrXIV	155100	156539	+	1440	490
YNL260C	chrXIV	156859	157455	-	597	232
YNL259C	chrXIV	157644	157865	-	222	485
YNL258C	chrXIV	158109	160373	-	2265	886
YNL257C	chrXIV	160631	164320	-	3690	730
YNL256W	chrXIV	164623	167097	+	2475	762
YNL255C	chrXIV	167329	167790	-	462	3909
YNL254C	chrXIV	168043	169248	-	1206	200
YNL253W	chrXIV	170018	171286	+	1269	488
YNL252C	chrXIV	171441	172286	-	846	604
YNL251C	chrXIV	172588	174315	-	1728	1288
YNL250W	chrXIV	175410	179348	+	3939	617
YNL249C	chrXIV	179394	181022	-	1629	262
YNL248C	chrXIV	181361	182608	-	1248	482
YNL247W	chrXIV	182875	185178	+	2304	2825
YNL246W	chrXIV	185460	185491	+	32	51
YNL246W	chrXIV	185587	186349	+	763	1051
YNL245C	chrXIV	186346	186885	-	540	574
YNL244C	chrXIV	187170	187496	-	327	3875
YNL243W	chrXIV	188051	190957	+	2907	3864
YNL242W	chrXIV	191324	196102	+	4779	949
YNL241C	chrXIV	196426	197943	-	1518	6695
YNL240C	chrXIV	198502	199977	-	1476	635
YNL239W	chrXIV	200569	201933	+	1365	2941
YNL238W	chrXIV	202428	204872	+	2445	1537
YNL237W	chrXIV	205188	206567	+	1380	685
YNL236W	chrXIV	206930	209854	+	2925	784
YNL235C	chrXIV	209548	209979	-	432	252
YNL234W	chrXIV	210233	211513	+	1281	764
YNL233W	chrXIV	211922	214600	+	2679	839
YNL232W	chrXIV	214923	215801	+	879	847
YNL231C	chrXIV	215987	217042	-	1056	1011
YNL230C	chrXIV	217523	218662	-	1140	247
YNL229C	chrXIV	219137	220201	-	1065	1314
YNL228W	chrXIV	220645	221421	+	777	515
YNL227C	chrXIV	220659	222431	-	1773	737
YNL226W	chrXIV	222239	222649	+	411	55
YNL225C	chrXIV	222724	224469	-	1746	582
YNL224C	chrXIV	224796	227099	-	2304	687
YNL223W	chrXIV	227370	228854	+	1485	742
YNL222W	chrXIV	229094	229714	+	621	254
YNL221C	chrXIV	231068	233695	-	2628	631
YNL220W	chrXIV	234413	235714	+	1302	2069
YNL219C	chrXIV	235996	237663	-	1668	1678
YNL218W	chrXIV	238238	240001	+	1764	403
YNL217W	chrXIV	240331	241311	+	981	971
YNL216W	chrXIV	241689	244172	+	2484	735
YNL215W	chrXIV	244468	245430	+	963	1558
YNL214W	chrXIV	245617	246216	+	600	206
YNL213C	chrXIV	246460	247104	-	645	440
YNL212W	chrXIV	247461	249809	+	2349	1245
YNL211C	chrXIV	250055	250315	-	261	76
YNL210W	chrXIV	250931	251743	+	813	42
YNL209W	chrXIV	252059	253900	+	1842	13255
YNL208W	chrXIV	254418	255017	+	600	10045
YNL207W	chrXIV	255353	256630	+	1278	554
YNL206C	chrXIV	256788	258155	-	1368	1059
YNL205C	chrXIV	258155	258577	-	423	59
YNL204C	chrXIV	258375	259277	-	903	211
YNL203C	chrXIV	259439	260050	-	612	102
YNL202W	chrXIV	259578	260456	+	879	180
YNL200C	chrXIV	263713	264453	-	741	1060
YNL199C	chrXIV	264926	266530	-	1605	946
YNL198C	chrXIV	266514	266816	-	303	30
YNL197C	chrXIV	267608	269593	-	1986	1384
YNL196C	chrXIV	270275	271171	-	897	196
YNL195C	chrXIV	271523	272308	-	786	229
YNL194C	chrXIV	272710	273615	-	906	120
YNL193W	chrXIV	274368	276044	+	1677	866
YNL192W	chrXIV	276502	279897	+	3396	5037
YNL191W	chrXIV	280432	281505	+	1074	460
YNL190W	chrXIV	282395	283009	+	615	1964
YNL189W	chrXIV	284260	285888	+	1629	1838
YNL188W	chrXIV	286308	287609	+	1302	674
YNL187W	chrXIV	287994	289067	+	1074	150
YNL186W	chrXIV	289498	291876	+	2379	649
YNL185C	chrXIV	292193	292669	-	477	584
YNL184C	chrXIV	292557	292883	-	327	158
YNL183C	chrXIV	293137	295509	-	2373	907
YNL182C	chrXIV	295960	297627	-	1668	273
YNL181W	chrXIV	298335	299558	+	1224	644
YNL180C	chrXIV	299654	300649	-	996	1587
YNL179C	chrXIV	300666	301103	-	438	135
YNL178W	chrXIV	302680	303402	+	723	20288
YNL177C	chrXIV	303686	304615	-	930	1116
YNL176C	chrXIV	305070	306980	-	1911	1644
YNL175C	chrXIV	307401	308612	-	1212	572
YNL174W	chrXIV	308074	308646	+	573	176
YNL173C	chrXIV	308957	310057	-	1101	3317
YNL172W	chrXIV	310636	315882	+	5247	547
YNL171C	chrXIV	315629	315997	-	369	146
YNL170W	chrXIV	315978	316373	+	396	441
YNL169C	chrXIV	316169	317671	-	1503	1272
YNL168C	chrXIV	318030	318809	-	780	745
YNL167C	chrXIV	319416	321359	-	1944	1402
YNL166C	chrXIV	322219	323565	-	1347	765
YNL165W	chrXIV	323832	325052	+	1221	394
YNL164C	chrXIV	325265	326320	-	1056	219
YNL163C	chrXIV	326741	330073	-	3333	827
YNL162W-A	chrXIV	330329	330547	+	219	11
YNL162W	chrXIV	331322	331325	+	4	483
YNL162W	chrXIV	331838	332154	+	317	3946
YNL161W	chrXIV	332597	334867	+	2271	1341
YNL160W	chrXIV	336545	337609	+	1065	521
YNL159C	chrXIV	338478	339347	-	870	788
YNL158W	chrXIV	339612	340208	+	597	473
YNL157W	chrXIV	340352	340858	+	507	1881
YNL156C	chrXIV	341069	341968	-	900	1843
YNL155W	chrXIV	342516	343340	+	825	1478
YNL154C	chrXIV	343636	345276	-	1641	2667
YNL153C	chrXIV	345669	346058	-	390	1320
YNL152W	chrXIV	346313	347542	+	1230	649
YNL151C	chrXIV	347766	348521	-	756	970
YNL150W	chrXIV	349251	349658	+	408	1267
YNL149C	chrXIV	349367	349756	-	390	1485
YNL148C	chrXIV	349907	350671	-	765	878
YNL147W	chrXIV	350940	350957	+	18	137
YNL147W	chrXIV	351054	351383	+	330	980
YNL146C-A	chrXIV	351386	351580	-	195	102
YNL146W	chrXIV	351715	352017	+	303	181
YNL145W	chrXIV	352414	352530	+	117	775
YNL144C	chrXIV	352820	355042	-	2223	1466
YNL144W-A	chrXIV	353061	353144	+	84	149
YNL143C	chrXIV	356794	357186	-	393	68
YNL142W	chrXIV	357453	358952	+	1500	449
YNL141W	chrXIV	359596	360639	+	1044	529
YNL140C	chrXIV	360917	361486	-	570	554
YNL139C	chrXIV	360924	365717	-	4794	1181
YNL138W-A	chrXIV	366033	366035	+	3	9
YNL138W-A	chrXIV	366158	366412	+	255	308
YNL138W	chrXIV	366741	368321	+	1581	3616
YNL137C	chrXIV	368595	370055	-	1461	836
YNL136W	chrXIV	370368	371645	+	1278	1292
YNL135C	chrXIV	371882	372226	-	345	7079
YNL134C	chrXIV	372451	373581	-	1131	1203
YNL133C	chrXIV	374171	374692	-	522	217
YNL132W	chrXIV	375321	378491	+	3171	521
YNL131W	chrXIV	378767	379225	+	459	1460
YNL130C	chrXIV	379558	380689	-	1132	962
YNL130C	chrXIV	380782	380831	-	50	29
YNL130C-A	chrXIV	381245	381391	-	147	16
YNL129W	chrXIV	381480	382202	+	723	281
YNL128W	chrXIV	382359	383663	+	1305	103
YNL127W	chrXIV	383987	386848	+	2862	568
YNL126W	chrXIV	387227	389767	+	2541	212
YNL125C	chrXIV	390146	392167	-	2022	1406
YNL123W	chrXIV	394685	397678	+	2994	912
YNL122C	chrXIV	398023	398370	-	348	252
YNL121C	chrXIV	398684	400537	-	1854	1900
YNL120C	chrXIV	401033	401518	-	486	27
YNL119W	chrXIV	401040	402521	+	1482	204
YNL118C	chrXIV	402652	405564	-	2913	2245
YNL117W	chrXIV	406358	408022	+	1665	99
YNL116W	chrXIV	408341	409909	+	1569	435
YNL115C	chrXIV	410119	412053	-	1935	1508
YNL114C	chrXIV	412684	413055	-	372	281
YNL113W	chrXIV	412771	413199	+	429	418
YNL112W	chrXIV	413639	414911	+	1273	1716
YNL112W	chrXIV	415914	416281	+	368	1411
YNL111C	chrXIV	416940	417302	-	363	313
YNL110C	chrXIV	417826	418488	-	663	423
YNL109W	chrXIV	418964	419509	+	546	321
YNL108C	chrXIV	419014	419826	-	813	415
YNL107W	chrXIV	420098	420778	+	681	301
YNL106C	chrXIV	420944	424495	-	3552	752
YNL105W	chrXIV	424155	424583	+	429	44
YNL104C	chrXIV	424895	426754	-	1860	6686
YNL103W-A	chrXIV	426719	426808	+	90	71
YNL103W	chrXIV	427735	429753	+	2019	1545
YNL102W	chrXIV	430087	434493	+	4407	465
YNL101W	chrXIV	434999	437140	+	2142	1088
YNL100W	chrXIV	437613	438317	+	705	1369
YNL099C	chrXIV	438567	439283	-	717	718
YNL098C	chrXIV	439602	440570	-	969	4549
YNL097C-B	chrXIV	440797	440919	-	123	85
YNL097C	chrXIV	441366	442358	-	993	1339
YNL097W-A	chrXIV	441431	441586	+	156	409
YNL096C	chrXIV	443398	443826	-	429	2038
YNL096C	chrXIV	444172	444315	-	144	637
YNL095C	chrXIV	444912	446840	-	1929	344
YNL094W	chrXIV	447611	449374	+	1764	1421
YNL093W	chrXIV	449868	450530	+	663	136
YNL092W	chrXIV	450871	452073	+	1203	236
YNL091W	chrXIV	452408	456130	+	3723	2775
YNL090W	chrXIV	456565	457143	+	579	649
YNL089C	chrXIV	456693	457169	-	477	566
YNL088W	chrXIV	457704	461990	+	4287	1180
YNL087W	chrXIV	462411	465947	+	3537	2310
YNL086W	chrXIV	466334	466642	+	309	135
YNL085W	chrXIV	467131	469623	+	2493	1433
YNL084C	chrXIV	470053	471102	-	1050	1716
YNL083W	chrXIV	471377	472861	+	1485	579
YNL082W	chrXIV	473391	476012	+	2622	361
YNL081C	chrXIV	476188	476619	-	432	930
YNL080C	chrXIV	476932	478032	-	1101	1390
YNL079C	chrXIV	478566	479165	-	600	6826
YNL078W	chrXIV	479768	480991	+	1224	1284
YNL077W	chrXIV	481391	482977	+	1587	794
YNL076W	chrXIV	483556	485310	+	1755	1334
YNL075W	chrXIV	485607	486479	+	873	377
YNL074C	chrXIV	486766	488124	-	1359	1955
YNL073W	chrXIV	488386	490116	+	1731	1364
YNL072W	chrXIV	490317	491240	+	924	454
YNL071W	chrXIV	491523	492971	+	1449	7159
YNL070W	chrXIV	493366	493548	+	183	496
YNL069C	chrXIV	493956	494524	-	569	9778
YNL069C	chrXIV	494974	495001	-	28	697
YNL068C	chrXIV	495701	498289	-	2589	933
YNL067W-A	chrXIV	498538	498684	+	147	0
YNL067W-B	chrXIV	499417	499557	+	141	0
YNL067W	chrXIV	499681	500256	+	576	3290
YNL066W	chrXIV	501515	502777	+	1263	3070
YNL065W	chrXIV	503724	505484	+	1761	304
YNL064C	chrXIV	505868	507097	-	1230	3373
YNL063W	chrXIV	507758	508702	+	945	400
YNL062C	chrXIV	508776	510212	-	1437	232
YNL061W	chrXIV	510540	512396	+	1857	1483
YNL059C	chrXIV	512668	514935	-	2268	1606
YNL058C	chrXIV	515763	516713	-	951	921
YNL057W	chrXIV	516403	516735	+	333	313
YNL056W	chrXIV	517249	517842	+	594	1169
YNL055C	chrXIV	517994	518845	-	852	8852
YNL054W-A	chrXIV	519456	520778	+	1323	14
YNL054W	chrXIV	526086	529583	+	3498	951
YNL053W	chrXIV	529942	531411	+	1470	632
YNL052W	chrXIV	531725	532186	+	462	1724
YNL051W	chrXIV	532659	533870	+	1212	529
YNL050C	chrXIV	534079	534874	-	796	378
YNL050C	chrXIV	534966	534982	-	17	10
YNL049C	chrXIV	535281	537911	-	2631	834
YNL048W	chrXIV	538173	539819	+	1647	751
YNL047C	chrXIV	539911	541881	-	1971	600
YNL046W	chrXIV	542304	542822	+	519	706
YNL045W	chrXIV	542963	544978	+	2016	1687
YNL044W	chrXIV	545268	545291	+	24	79
YNL044W	chrXIV	545371	545877	+	507	1318
YNL043C	chrXIV	545589	545909	-	321	1010
YNL042W-B	chrXIV	547113	547370	+	258	32
YNL042W	chrXIV	548100	549290	+	1191	830
YNL041C	chrXIV	549468	551987	-	2520	886
YNL040W	chrXIV	553380	554750	+	1371	235
YNL039W	chrXIV	555048	556832	+	1785	1187
YNL038W	chrXIV	557020	557610	+	591	438
YNL038W	chrXIV	557685	557783	+	99	123
YNL037C	chrXIV	557920	559002	-	1083	3928
YNL036W	chrXIV	559814	560479	+	666	1619
YNL035C	chrXIV	568522	569691	-	1170	476
YNL034W	chrXIV	570477	572315	+	1839	19
YNL033W	chrXIV	572999	573853	+	855	18
YNL032W	chrXIV	574506	575351	+	846	719
YNL031C	chrXIV	575640	576050	-	411	11245
YNL030W	chrXIV	576727	577038	+	312	9210
YNL029C	chrXIV	577205	578773	-	1569	453
YNL028W	chrXIV	578679	578996	+	318	17
YNL027W	chrXIV	579580	581616	+	2037	1104
YNL026W	chrXIV	581920	583374	+	1455	922
YNL025C	chrXIV	584320	585291	-	972	485
YNL024C-A	chrXIV	586602	586820	-	219	743
YNL024C	chrXIV	587107	587847	-	741	201
YNL023C	chrXIV	588263	591160	-	2898	555
YNL022C	chrXIV	591427	592899	-	1473	432
YNL021W	chrXIV	593227	595347	+	2121	671
YNL020C	chrXIV	595623	597539	-	1917	863
YNL019C	chrXIV	598376	599230	-	855	25
YNL018C	chrXIV	599936	601774	-	1839	24
YNL017C	chrXIV	602138	602476	-	339	7
YNL016W	chrXIV	602907	604268	+	1362	3138
YNL015W	chrXIV	605384	605611	+	228	671
YNL014W	chrXIV	606319	609453	+	3135	372
YNL013C	chrXIV	609133	609510	-	378	77
YNL012W	chrXIV	609686	609790	+	105	11
YNL012W	chrXIV	609875	611665	+	1791	140
YNL011C	chrXIV	611836	613170	-	1335	682
YNL010W	chrXIV	613635	614360	+	726	2632
YNL009W	chrXIV	614821	616083	+	1263	334
YNL008C	chrXIV	616211	618241	-	2031	764
YNL007C	chrXIV	618507	619565	-	1059	2196
YNL006W	chrXIV	620067	620978	+	912	861
YNL005C	chrXIV	621313	622428	-	1116	1141
YNL004W	chrXIV	622915	622944	+	30	37
YNL004W	chrXIV	623287	624621	+	1335	1879
YNL003C	chrXIV	624975	625829	-	855	1072
YNL002C	chrXIV	626174	627142	-	969	875
YNL001W	chrXIV	627456	628616	+	1161	494
YNR001C	chrXIV	629622	631061	-	1440	5596
YNR001W-A	chrXIV	631263	631481	+	219	8
YNR002C	chrXIV	633008	633856	-	849	487
YNR003C	chrXIV	634344	635297	-	954	292
YNR003W-A	chrXIV	634420	634518	+	99	77
YNR004W	chrXIV	635943	636383	+	441	204
YNR005C	chrXIV	636931	637335	-	405	136
YNR006W	chrXIV	636986	638854	+	1869	1801
YNR007C	chrXIV	639182	640114	-	933	647
YNR008W	chrXIV	640396	642381	+	1986	825
YNR009W	chrXIV	642690	643439	+	750	475
YNR010W	chrXIV	643744	644193	+	450	184
YNR011C	chrXIV	644320	646950	-	2631	548
YNR012W	chrXIV	647432	648937	+	1506	242
YNR013C	chrXIV	649028	651712	-	2685	2305
YNR014W	chrXIV	652465	653103	+	639	1134
YNR015W	chrXIV	653387	654541	+	1155	979
YNR017W	chrXIV	662913	663581	+	669	2940
YNR018W	chrXIV	664270	664944	+	675	1420
YNR019W	chrXIV	665339	667267	+	1929	1649
YNR020C	chrXIV	667410	668222	-	813	533
YNR021W	chrXIV	668377	669591	+	1215	2336
YNR022C	chrXIV	669774	670193	-	420	517
YNR023W	chrXIV	670418	672118	+	1701	528
YNR024W	chrXIV	672409	672969	+	561	250
YNR025C	chrXIV	672702	673061	-	360	173
YNR026C	chrXIV	673274	674689	-	1416	626
YNR027W	chrXIV	674923	675876	+	954	746
YNR028W	chrXIV	676177	677103	+	927	841
YNR029C	chrXIV	677199	678488	-	1290	682
YNR030W	chrXIV	678799	680454	+	1656	825
YNR031C	chrXIV	680694	685433	-	4740	1645
YNR032W	chrXIV	686010	687116	+	1107	941
YNR032C-A	chrXIV	687243	687464	-	222	334
YNR033W	chrXIV	687635	689998	+	2364	1045
YNR034W	chrXIV	690321	691286	+	966	858
YNR034W-A	chrXIV	692561	692857	+	297	271
YNR035C	chrXIV	693019	694047	-	1029	2817
YNR036C	chrXIV	694361	694822	-	462	2476
YNR037C	chrXIV	695052	695327	-	276	585
YNR038W	chrXIV	695595	697484	+	1890	329
YNR039C	chrXIV	697614	699431	-	1818	594
YNR040W	chrXIV	699690	700460	+	771	205
YNR041C	chrXIV	700541	701659	-	1119	1182
YNR042W	chrXIV	701238	701666	+	429	353
YNR043W	chrXIV	701895	703085	+	1191	1809
YNR044W	chrXIV	703699	705876	+	2178	495
YNR045W	chrXIV	706139	707608	+	1470	756
YNR046W	chrXIV	707788	708195	+	408	637
YNR047W	chrXIV	708523	711204	+	2682	690
YNR048W	chrXIV	711630	712811	+	1182	335
YNR049C	chrXIV	713023	713655	-	633	604
YNR050C	chrXIV	714048	715388	-	1341	1389
YNR051C	chrXIV	716780	718327	-	1548	2175
YNR052C	chrXIV	719346	720647	-	1302	1269
YNR053C	chrXIV	721120	721770	-	651	126
YNR053C	chrXIV	722303	723112	-	810	77
YNR054C	chrXIV	723356	724306	-	951	212
YNR055C	chrXIV	728426	730186	-	1761	1493
YNR056C	chrXIV	731618	733303	-	1686	188
YNR057C	chrXIV	733356	734069	-	714	191
YNR058W	chrXIV	734291	735733	+	1443	290
YNR059W	chrXIV	736803	738545	+	1743	675
YNR060W	chrXIV	739951	742110	+	2160	661
YNR061C	chrXIV	742881	743540	-	660	809
YNR062C	chrXIV	744360	745343	-	984	104
YNR063W	chrXIV	746943	748766	+	1824	69
YNR064C	chrXIV	749136	750008	-	873	123
YNR065C	chrXIV	750350	753700	-	3351	702
YNR066C	chrXIV	753725	755035	-	1311	64
YNR067C	chrXIV	755746	759099	-	3354	615
YNR068C	chrXIV	760067	760885	-	819	192
YNR069C	chrXIV	761123	762592	-	1470	111
YNR070W	chrXIV	765375	769376	+	4002	379
YNR071C	chrXIV	770440	771468	-	1029	124
YNR072W	chrXIV	772657	774351	+	1695	46
YNR073C	chrXIV	774792	776300	-	1509	93
YNR074C	chrXIV	777602	778738	-	1137	653
YNR075W	chrXIV	779916	781040	+	1125	130
YNR075C-A	chrXIV	781511	781603	-	93	28
YNR076W	chrXIV	781918	782280	+	363	0
YNR077C	chrXIV	783287	783541	-	255	0
YPL222W	chrXVI	130162	132228	+	2067	957
YPL153C	chrXVI	261727	264192	-	2466	496
YPL085W	chrXVI	387067	393654	+	6588	1968
YPL016W	chrXVI	521014	524958	+	3945	707
YPR045C	chrXVI	655140	656552	-	1413	906
YPR123C	chrXVI	786141	786575	-	435	955
YPR124W	chrXVI	786208	787428	+	1221	2584
YPR190C	chrXVI	917077	919041	-	1965	545
YPL283C	chrXVI	280	5840	-	5561	0
YPL283C	chrXVI	5989	6007	-	19	0
YPL283W-B	chrXVI	643	1125	+	483	0
YPL283W-A	chrXVI	1426	2001	+	576	0
YPL282C	chrXVI	7933	8427	-	495	0
YPL281C	chrXVI	9557	10870	-	1314	0
YPL280W	chrXVI	11887	12600	+	714	1
YPL279C	chrXVI	13228	14355	-	1128	44
YPL278C	chrXVI	15053	15355	-	303	28
YPL277C	chrXVI	15405	16868	-	1464	114
YPL274W	chrXVI	22938	24701	+	1764	1266
YPL273W	chrXVI	25087	26064	+	978	1466
YPL272C	chrXVI	26611	28164	-	1554	360
YPL271W	chrXVI	30079	30267	+	189	1403
YPL270W	chrXVI	30482	32803	+	2322	1753
YPL269W	chrXVI	33013	34947	+	1935	388
YPL268W	chrXVI	35236	37845	+	2610	453
YPL267W	chrXVI	38169	38798	+	630	261
YPL266W	chrXVI	39121	40077	+	957	864
YPL265W	chrXVI	41043	42869	+	1827	3746
YPL264C	chrXVI	43283	44344	-	1062	251
YPL263C	chrXVI	44551	46506	-	1956	758
YPL262W	chrXVI	47336	48802	+	1467	2749
YPL261C	chrXVI	48996	49304	-	309	39
YPL260W	chrXVI	49303	50958	+	1656	1765
YPL259C	chrXVI	51244	52671	-	1428	1013
YPL258C	chrXVI	53498	55153	-	1656	237
YPL257W-B	chrXVI	56748	58052	+	1305	3
YPL257W-B	chrXVI	58054	62016	+	3963	0
YPL257W-A	chrXVI	56748	58070	+	1323	3
YPL257W	chrXVI	63279	63860	+	582	87
YPL256C	chrXVI	64977	66614	-	1638	696
YPL255W	chrXVI	67725	68882	+	1158	511
YPL254W	chrXVI	69485	70951	+	1467	561
YPL253C	chrXVI	71063	73006	-	1944	183
YPL252C	chrXVI	73363	73881	-	519	644
YPL251W	chrXVI	73625	73927	+	303	297
YPL250C	chrXVI	74309	74719	-	411	784
YPL249C-A	chrXVI	75699	75985	-	287	10522
YPL249C-A	chrXVI	76224	76239	-	16	1274
YPL250W-A	chrXVI	75702	75989	+	288	10452
YPL249C	chrXVI	76669	79353	-	2685	1107
YPL248C	chrXVI	79711	82356	-	2646	621
YPL247C	chrXVI	82625	84196	-	1572	1448
YPL246C	chrXVI	84509	85297	-	789	1825
YPL245W	chrXVI	85586	86950	+	1365	514
YPL244C	chrXVI	87014	88033	-	1020	1032
YPL243W	chrXVI	88517	90316	+	1800	1729
YPL242C	chrXVI	90622	95109	-	4488	919
YPL241C	chrXVI	95372	96153	-	782	269
YPL241C	chrXVI	96234	96258	-	25	10
YPL240C	chrXVI	96496	98625	-	2130	1209
YPL239W	chrXVI	99484	100086	+	603	595
YPL238C	chrXVI	100474	100863	-	390	1956
YPL237W	chrXVI	100496	101353	+	858	4844
YPL236C	chrXVI	101608	102702	-	1095	448
YPL235W	chrXVI	103232	104647	+	1416	1589
YPL234C	chrXVI	104946	105440	-	495	4217
YPL233W	chrXVI	106172	106822	+	651	341
YPL232W	chrXVI	107275	108147	+	873	4018
YPL231W	chrXVI	108652	114315	+	5664	17313
YPL230W	chrXVI	115312	116487	+	1176	579
YPL229W	chrXVI	117067	117687	+	621	323
YPL228W	chrXVI	118382	120031	+	1650	875
YPL227C	chrXVI	120163	121167	-	1005	688
YPL226W	chrXVI	121767	125357	+	3591	2764
YPL225W	chrXVI	126006	126446	+	441	1787
YPL224C	chrXVI	126634	128088	-	1455	1816
YPL223C	chrXVI	128632	129138	-	507	284
YPL222C-A	chrXVI	131870	132115	-	246	287
YPL221W	chrXVI	133043	135424	+	2382	2474
YPL220W	chrXVI	135790	136443	+	654	3444
YPL219W	chrXVI	136750	138228	+	1479	433
YPL218W	chrXVI	138698	138725	+	28	285
YPL218W	chrXVI	138865	139409	+	545	4173
YPL217C	chrXVI	139620	143171	-	3552	1265
YPL216W	chrXVI	143821	147129	+	3309	385
YPL215W	chrXVI	147416	148423	+	1008	974
YPL214C	chrXVI	148569	150191	-	1623	912
YPL213W	chrXVI	150614	151330	+	717	357
YPL212C	chrXVI	151515	153149	-	1635	729
YPL211W	chrXVI	153495	154040	+	546	938
YPL210C	chrXVI	154290	156212	-	1923	1243
YPL209C	chrXVI	156490	157593	-	1104	120
YPL208W	chrXVI	157842	159593	+	1752	535
YPL207W	chrXVI	159909	162341	+	2433	1715
YPL206C	chrXVI	162632	163597	-	966	1479
YPL205C	chrXVI	163922	164266	-	345	95
YPL204W	chrXVI	164276	165760	+	1485	2824
YPL203W	chrXVI	166256	167398	+	1143	1595
YPL202C	chrXVI	168088	169338	-	1251	531
YPL201C	chrXVI	169770	171155	-	1386	64
YPL200W	chrXVI	171484	171954	+	471	15
YPL199C	chrXVI	172033	172755	-	723	989
YPL198W	chrXVI	173152	173162	+	11	41
YPL198W	chrXVI	173572	173665	+	94	153
YPL198W	chrXVI	174073	174702	+	630	522
YPL197C	chrXVI	174343	174756	-	414	321
YPL196W	chrXVI	175043	175864	+	822	926
YPL195W	chrXVI	176223	179021	+	2799	1137
YPL194W	chrXVI	179277	181115	+	1839	279
YPL193W	chrXVI	181403	182548	+	1146	505
YPL192C	chrXVI	182655	183056	-	402	88
YPL191C	chrXVI	183597	184679	-	1083	287
YPL190C	chrXVI	185317	187725	-	2409	1844
YPL189C-A	chrXVI	188307	188513	-	207	382
YPL189W	chrXVI	189154	190983	+	1830	81
YPL188W	chrXVI	191406	192650	+	1245	665
YPL187W	chrXVI	193648	194145	+	498	6
YPL186C	chrXVI	194512	195426	-	915	377
YPL185W	chrXVI	195253	195648	+	396	111
YPL184C	chrXVI	195950	197788	-	1839	2066
