# Program:featureCounts v1.6.2; Command:"featureCounts" "-t" "exon" "-O" "-f" "-a" "./databases/sacCer3.gtf" "-o" "/athena/elementolab/scratch/toy2005/angsd/hw6/counts_overlap/SNF2_3_Aligned_counts.txt" "./databases/alignment/SNF2_3_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	./databases/alignment/SNF2_3_Aligned.sortedByCoord.out.bam
YNL035C	chrXIV	568522	569691	-	1170	327
YNL034W	chrXIV	570477	572315	+	1839	16
YNL033W	chrXIV	572999	573853	+	855	8
YNL032W	chrXIV	574506	575351	+	846	529
YNL031C	chrXIV	575640	576050	-	411	8614
YNL030W	chrXIV	576727	577038	+	312	7729
YNL029C	chrXIV	577205	578773	-	1569	372
YNL028W	chrXIV	578679	578996	+	318	11
YNL027W	chrXIV	579580	581616	+	2037	788
YNL026W	chrXIV	581920	583374	+	1455	739
YNL025C	chrXIV	584320	585291	-	972	314
YNL024C-A	chrXIV	586602	586820	-	219	524
YNL024C	chrXIV	587107	587847	-	741	111
YNL023C	chrXIV	588263	591160	-	2898	503
YNL022C	chrXIV	591427	592899	-	1473	315
YNL021W	chrXIV	593227	595347	+	2121	553
YNL020C	chrXIV	595623	597539	-	1917	823
YNL019C	chrXIV	598376	599230	-	855	19
YNL018C	chrXIV	599936	601774	-	1839	23
YNL017C	chrXIV	602138	602476	-	339	6
YNL016W	chrXIV	602907	604268	+	1362	2476
YNL015W	chrXIV	605384	605611	+	228	595
YNL014W	chrXIV	606319	609453	+	3135	250
YNL013C	chrXIV	609133	609510	-	378	53
YNL012W	chrXIV	609686	609790	+	105	7
YNL012W	chrXIV	609875	611665	+	1791	87
YNL011C	chrXIV	611836	613170	-	1335	484
YNL010W	chrXIV	613635	614360	+	726	2185
YNL009W	chrXIV	614821	616083	+	1263	181
YNL008C	chrXIV	616211	618241	-	2031	607
YNL007C	chrXIV	618507	619565	-	1059	2541
YNL006W	chrXIV	620067	620978	+	912	632
YNL005C	chrXIV	621313	622428	-	1116	856
YNL004W	chrXIV	622915	622944	+	30	31
YNL004W	chrXIV	623287	624621	+	1335	1592
YNL003C	chrXIV	624975	625829	-	855	940
YNL002C	chrXIV	626174	627142	-	969	568
YNL001W	chrXIV	627456	628616	+	1161	432
YNR001C	chrXIV	629622	631061	-	1440	3915
YNR001W-A	chrXIV	631263	631481	+	219	3
YNR002C	chrXIV	633008	633856	-	849	401
YNR003C	chrXIV	634344	635297	-	954	282
YNR003W-A	chrXIV	634420	634518	+	99	65
YNR004W	chrXIV	635943	636383	+	441	147
YNR005C	chrXIV	636931	637335	-	405	119
YNR006W	chrXIV	636986	638854	+	1869	1433
YNR007C	chrXIV	639182	640114	-	933	423
YNR008W	chrXIV	640396	642381	+	1986	712
YNR009W	chrXIV	642690	643439	+	750	268
YNR010W	chrXIV	643744	644193	+	450	143
YNR011C	chrXIV	644320	646950	-	2631	432
YNR012W	chrXIV	647432	648937	+	1506	185
YNR013C	chrXIV	649028	651712	-	2685	1884
YNR014W	chrXIV	652465	653103	+	639	906
YNR015W	chrXIV	653387	654541	+	1155	756
YNR017W	chrXIV	662913	663581	+	669	1800
YNR018W	chrXIV	664270	664944	+	675	1325
YNR019W	chrXIV	665339	667267	+	1929	1874
YNR020C	chrXIV	667410	668222	-	813	407
YNR021W	chrXIV	668377	669591	+	1215	2026
YNR022C	chrXIV	669774	670193	-	420	363
YNR023W	chrXIV	670418	672118	+	1701	393
YNR024W	chrXIV	672409	672969	+	561	194
YNR025C	chrXIV	672702	673061	-	360	150
YNR026C	chrXIV	673274	674689	-	1416	485
YNR027W	chrXIV	674923	675876	+	954	444
YNR028W	chrXIV	676177	677103	+	927	578
YNR029C	chrXIV	677199	678488	-	1290	594
YNR030W	chrXIV	678799	680454	+	1656	577
YNR031C	chrXIV	680694	685433	-	4740	1474
YNR032W	chrXIV	686010	687116	+	1107	719
YNR032C-A	chrXIV	687243	687464	-	222	279
YNR033W	chrXIV	687635	689998	+	2364	802
YNR034W	chrXIV	690321	691286	+	966	582
YNR034W-A	chrXIV	692561	692857	+	297	124
YNR035C	chrXIV	693019	694047	-	1029	1858
YNR036C	chrXIV	694361	694822	-	462	2055
YNR037C	chrXIV	695052	695327	-	276	411
YNR038W	chrXIV	695595	697484	+	1890	230
YNR039C	chrXIV	697614	699431	-	1818	437
YNR040W	chrXIV	699690	700460	+	771	135
YNR041C	chrXIV	700541	701659	-	1119	982
YNR042W	chrXIV	701238	701666	+	429	333
YNR043W	chrXIV	701895	703085	+	1191	1602
YNR044W	chrXIV	703699	705876	+	2178	300
YNR045W	chrXIV	706139	707608	+	1470	502
YNR046W	chrXIV	707788	708195	+	408	475
YNR047W	chrXIV	708523	711204	+	2682	611
YNR048W	chrXIV	711630	712811	+	1182	284
YNR049C	chrXIV	713023	713655	-	633	414
YNR050C	chrXIV	714048	715388	-	1341	1168
YNR051C	chrXIV	716780	718327	-	1548	1695
YNR052C	chrXIV	719346	720647	-	1302	877
YNR053C	chrXIV	721120	721770	-	651	105
YNR053C	chrXIV	722303	723112	-	810	62
YNR054C	chrXIV	723356	724306	-	951	187
YNR055C	chrXIV	728426	730186	-	1761	1280
YNR056C	chrXIV	731618	733303	-	1686	157
YNR057C	chrXIV	733356	734069	-	714	152
YNR058W	chrXIV	734291	735733	+	1443	201
YNR059W	chrXIV	736803	738545	+	1743	559
YNR060W	chrXIV	739951	742110	+	2160	493
YNR061C	chrXIV	742881	743540	-	660	710
YNR062C	chrXIV	744360	745343	-	984	71
YNR063W	chrXIV	746943	748766	+	1824	54
YNR064C	chrXIV	749136	750008	-	873	85
YNR065C	chrXIV	750350	753700	-	3351	493
YNR066C	chrXIV	753725	755035	-	1311	36
YNR067C	chrXIV	755746	759099	-	3354	591
YNR068C	chrXIV	760067	760885	-	819	158
YNR069C	chrXIV	761123	762592	-	1470	89
YNR070W	chrXIV	765375	769376	+	4002	288
YNR071C	chrXIV	770440	771468	-	1029	105
YNR072W	chrXIV	772657	774351	+	1695	40
YNR073C	chrXIV	774792	776300	-	1509	61
YNR074C	chrXIV	777602	778738	-	1137	483
YNR075W	chrXIV	779916	781040	+	1125	100
YNR075C-A	chrXIV	781511	781603	-	93	15
YNR076W	chrXIV	781918	782280	+	363	0
YNR077C	chrXIV	783287	783541	-	255	0
YPL222W	chrXVI	130162	132228	+	2067	867
YPL153C	chrXVI	261727	264192	-	2466	381
YPL085W	chrXVI	387067	393654	+	6588	1734
YPL016W	chrXVI	521014	524958	+	3945	462
YPR045C	chrXVI	655140	656552	-	1413	763
YPR123C	chrXVI	786141	786575	-	435	713
YPR124W	chrXVI	786208	787428	+	1221	1761
YPR190C	chrXVI	917077	919041	-	1965	409
YPL283C	chrXVI	280	5840	-	5561	0
YPL283C	chrXVI	5989	6007	-	19	0
YPL283W-B	chrXVI	643	1125	+	483	0
YPL283W-A	chrXVI	1426	2001	+	576	0
YPL282C	chrXVI	7933	8427	-	495	0
YPL281C	chrXVI	9557	10870	-	1314	0
YPL280W	chrXVI	11887	12600	+	714	2
YPL279C	chrXVI	13228	14355	-	1128	29
YPL278C	chrXVI	15053	15355	-	303	17
YPL277C	chrXVI	15405	16868	-	1464	102
YPL274W	chrXVI	22938	24701	+	1764	967
YPL273W	chrXVI	25087	26064	+	978	1115
YPL272C	chrXVI	26611	28164	-	1554	284
YPL271W	chrXVI	30079	30267	+	189	777
YPL270W	chrXVI	30482	32803	+	2322	1303
YPL269W	chrXVI	33013	34947	+	1935	228
YPL268W	chrXVI	35236	37845	+	2610	349
YPL267W	chrXVI	38169	38798	+	630	191
YPL266W	chrXVI	39121	40077	+	957	745
YPL265W	chrXVI	41043	42869	+	1827	1525
YPL264C	chrXVI	43283	44344	-	1062	171
YPL263C	chrXVI	44551	46506	-	1956	855
YPL262W	chrXVI	47336	48802	+	1467	2338
YPL261C	chrXVI	48996	49304	-	309	21
YPL260W	chrXVI	49303	50958	+	1656	1404
YPL259C	chrXVI	51244	52671	-	1428	763
YPL258C	chrXVI	53498	55153	-	1656	191
YPL257W-B	chrXVI	56748	58052	+	1305	2
YPL257W-B	chrXVI	58054	62016	+	3963	0
YPL257W-A	chrXVI	56748	58070	+	1323	2
YPL257W	chrXVI	63279	63860	+	582	74
YPL256C	chrXVI	64977	66614	-	1638	597
YPL255W	chrXVI	67725	68882	+	1158	384
YPL254W	chrXVI	69485	70951	+	1467	390
YPL253C	chrXVI	71063	73006	-	1944	161
YPL252C	chrXVI	73363	73881	-	519	588
YPL251W	chrXVI	73625	73927	+	303	235
YPL250C	chrXVI	74309	74719	-	411	562
YPL249C-A	chrXVI	75699	75985	-	287	8919
YPL249C-A	chrXVI	76224	76239	-	16	863
YPL250W-A	chrXVI	75702	75989	+	288	8862
YPL249C	chrXVI	76669	79353	-	2685	1155
YPL248C	chrXVI	79711	82356	-	2646	402
YPL247C	chrXVI	82625	84196	-	1572	1144
YPL246C	chrXVI	84509	85297	-	789	1435
YPL245W	chrXVI	85586	86950	+	1365	445
YPL244C	chrXVI	87014	88033	-	1020	776
YPL243W	chrXVI	88517	90316	+	1800	1322
YPL242C	chrXVI	90622	95109	-	4488	574
YPL241C	chrXVI	95372	96153	-	782	189
YPL241C	chrXVI	96234	96258	-	25	4
YPL240C	chrXVI	96496	98625	-	2130	1791
YPL239W	chrXVI	99484	100086	+	603	542
YPL238C	chrXVI	100474	100863	-	390	1839
YPL237W	chrXVI	100496	101353	+	858	4316
YPL236C	chrXVI	101608	102702	-	1095	293
YPL235W	chrXVI	103232	104647	+	1416	1352
YPL234C	chrXVI	104946	105440	-	495	3330
YPL233W	chrXVI	106172	106822	+	651	337
YPL232W	chrXVI	107275	108147	+	873	3341
YPL231W	chrXVI	108652	114315	+	5664	14189
YPL230W	chrXVI	115312	116487	+	1176	348
YPL229W	chrXVI	117067	117687	+	621	221
YPL228W	chrXVI	118382	120031	+	1650	752
YPL227C	chrXVI	120163	121167	-	1005	494
YPL226W	chrXVI	121767	125357	+	3591	2570
YPL225W	chrXVI	126006	126446	+	441	1329
YPL224C	chrXVI	126634	128088	-	1455	1266
YPL223C	chrXVI	128632	129138	-	507	198
YPL222C-A	chrXVI	131870	132115	-	246	259
YPL221W	chrXVI	133043	135424	+	2382	1932
YPL220W	chrXVI	135790	136443	+	654	2959
YPL219W	chrXVI	136750	138228	+	1479	314
YPL218W	chrXVI	138698	138725	+	28	192
YPL218W	chrXVI	138865	139409	+	545	3630
YPL217C	chrXVI	139620	143171	-	3552	1429
YPL216W	chrXVI	143821	147129	+	3309	259
YPL215W	chrXVI	147416	148423	+	1008	703
YPL214C	chrXVI	148569	150191	-	1623	685
YPL213W	chrXVI	150614	151330	+	717	273
YPL212C	chrXVI	151515	153149	-	1635	657
YPL211W	chrXVI	153495	154040	+	546	659
YPL210C	chrXVI	154290	156212	-	1923	929
YPL209C	chrXVI	156490	157593	-	1104	81
YPL208W	chrXVI	157842	159593	+	1752	419
YPL207W	chrXVI	159909	162341	+	2433	1451
YPL206C	chrXVI	162632	163597	-	966	1198
YPL205C	chrXVI	163922	164266	-	345	79
YPL204W	chrXVI	164276	165760	+	1485	1946
YPL203W	chrXVI	166256	167398	+	1143	1104
YPL202C	chrXVI	168088	169338	-	1251	361
YPL201C	chrXVI	169770	171155	-	1386	42
YPL200W	chrXVI	171484	171954	+	471	10
YPL199C	chrXVI	172033	172755	-	723	914
YPL198W	chrXVI	173152	173162	+	11	37
YPL198W	chrXVI	173572	173665	+	94	151
YPL198W	chrXVI	174073	174702	+	630	466
YPL197C	chrXVI	174343	174756	-	414	280
YPL196W	chrXVI	175043	175864	+	822	725
YPL195W	chrXVI	176223	179021	+	2799	1050
YPL194W	chrXVI	179277	181115	+	1839	217
YPL193W	chrXVI	181403	182548	+	1146	360
YPL192C	chrXVI	182655	183056	-	402	53
YPL191C	chrXVI	183597	184679	-	1083	252
YPL190C	chrXVI	185317	187725	-	2409	1525
YPL189C-A	chrXVI	188307	188513	-	207	253
YPL189W	chrXVI	189154	190983	+	1830	54
YPL188W	chrXVI	191406	192650	+	1245	474
YPL187W	chrXVI	193648	194145	+	498	2
YPL186C	chrXVI	194512	195426	-	915	265
YPL185W	chrXVI	195253	195648	+	396	47
YPL184C	chrXVI	195950	197788	-	1839	1543
YPL183W-A	chrXVI	199095	199376	+	282	182
YPL183C	chrXVI	199495	202536	-	3042	265
YPL182C	chrXVI	203306	203689	-	384	242
YPL181W	chrXVI	203421	204941	+	1521	1222
YPL180W	chrXVI	205248	207647	+	2400	781
YPL179W	chrXVI	208157	209806	+	1650	1238
YPL178W	chrXVI	212158	212784	+	627	1271
YPL177C	chrXVI	213042	213962	-	921	739
YPL176C	chrXVI	216012	218363	-	2352	1183
YPL175W	chrXVI	218630	218646	+	17	5
YPL175W	chrXVI	218747	220088	+	1342	477
YPL174C	chrXVI	220167	222773	-	2607	386
YPL173W	chrXVI	223143	224036	+	894	490
YPL172C	chrXVI	224353	225741	-	1389	350
YPL171C	chrXVI	226169	227371	-	1203	96
YPL170W	chrXVI	228314	228772	+	459	654
YPL169C	chrXVI	229039	230838	-	1800	974
YPL168W	chrXVI	231217	232509	+	1293	431
YPL167C	chrXVI	232593	237107	-	4515	399
YPL166W	chrXVI	237338	237979	+	642	139
YPL165C	chrXVI	237956	239077	-	1122	546
YPL164C	chrXVI	239350	241497	-	2148	407
YPL163C	chrXVI	241918	242700	-	783	639
YPL162C	chrXVI	243206	244027	-	822	334
YPL161C	chrXVI	244319	246220	-	1902	354
YPL160W	chrXVI	246990	250262	+	3273	3858
YPL159C	chrXVI	250907	251668	-	762	535
YPL158C	chrXVI	252034	254310	-	2277	252
YPL157W	chrXVI	254814	255761	+	948	409
YPL156C	chrXVI	255913	256767	-	855	290
YPL155C	chrXVI	257216	259336	-	2121	556
YPL154C	chrXVI	259714	260931	-	1218	10982
YPL152W-A	chrXVI	264602	264700	+	99	5
YPL152W	chrXVI	265028	266104	+	1077	212
YPL151C	chrXVI	266180	267535	-	1356	599
YPL150W	chrXVI	268188	270893	+	2706	721
YPL149W	chrXVI	271310	272194	+	885	595
YPL148C	chrXVI	272294	272815	-	522	145
YPL147W	chrXVI	273255	275867	+	2613	384
YPL146C	chrXVI	276162	277529	-	1368	606
YPL145C	chrXVI	278395	279699	-	1305	1464
YPL144W	chrXVI	280480	280926	+	447	150
YPL143W	chrXVI	282122	282140	+	19	860
YPL143W	chrXVI	282666	282970	+	305	8540
YPL142C	chrXVI	282686	283003	-	318	8414
YPL141C	chrXVI	283464	286061	-	2598	384
YPL140C	chrXVI	287514	289034	-	1521	383
YPL139C	chrXVI	289669	291051	-	1383	590
YPL138C	chrXVI	291366	292427	-	1062	423
YPL137C	chrXVI	292817	296647	-	3831	1049
YPL136W	chrXVI	296286	296654	+	369	42
YPL135W	chrXVI	297553	298050	+	498	1234
YPL135C-A	chrXVI	297678	297851	-	174	512
YPL134C	chrXVI	298571	299503	-	933	946
YPL133C	chrXVI	299888	301228	-	1341	306
YPL132W	chrXVI	301716	302618	+	903	182
YPL131W	chrXVI	303121	304014	+	894	24347
YPL130W	chrXVI	304387	305058	+	672	27
YPL129W	chrXVI	305298	305306	+	9	21
YPL129W	chrXVI	305412	306137	+	726	1067
YPL128C	chrXVI	306533	308221	-	1689	255
YPL127C	chrXVI	308828	309604	-	777	1526
YPL126W	chrXVI	310210	312900	+	2691	531
YPL125W	chrXVI	313388	316486	+	3099	594
YPL124W	chrXVI	316755	317516	+	762	177
YPL123C	chrXVI	317641	318945	-	1305	487
YPL122C	chrXVI	319226	320767	-	1542	310
YPL121C	chrXVI	320962	321630	-	669	7
YPL120W	chrXVI	322071	323744	+	1674	188
YPL119C-A	chrXVI	324024	324287	-	264	70
YPL119C	chrXVI	324411	326264	-	1854	337
YPL118W	chrXVI	326628	327662	+	1035	868
YPL117C	chrXVI	327864	328730	-	867	1132
YPL116W	chrXVI	329606	331699	+	2094	714
YPL115C	chrXVI	332100	335486	-	3387	700
YPL114W	chrXVI	335948	336367	+	420	275
YPL113C	chrXVI	335953	337143	-	1191	422
YPL112C	chrXVI	337436	338620	-	1185	525
YPL111W	chrXVI	339944	340945	+	1002	1530
YPL110C	chrXVI	341068	344739	-	3672	785
YPL109C	chrXVI	345264	345444	-	181	73
YPL109C	chrXVI	345597	347389	-	1793	264
YPL108W	chrXVI	348446	348952	+	507	108
YPL107W	chrXVI	349119	349865	+	747	344
YPL106C	chrXVI	350194	352275	-	2082	11404
YPL105C	chrXVI	352863	355412	-	2550	1666
YPL104W	chrXVI	355700	357676	+	1977	421
YPL103C	chrXVI	358000	359406	-	1407	318
YPL102C	chrXVI	360003	360305	-	303	23
YPL101W	chrXVI	360209	361579	+	1371	560
YPL100W	chrXVI	361872	363362	+	1491	547
YPL099C	chrXVI	363520	364068	-	549	264
YPL098C	chrXVI	364386	364727	-	342	624
YPL097W	chrXVI	364952	366430	+	1479	313
YPL096C-A	chrXVI	366529	366735	-	207	215
YPL096W	chrXVI	366927	368018	+	1092	607
YPL095C	chrXVI	368071	369441	-	1371	269
YPL094C	chrXVI	369839	370663	-	825	1746
YPL093W	chrXVI	370978	372921	+	1944	529
YPL092W	chrXVI	373793	375169	+	1377	472
YPL091W	chrXVI	375502	376953	+	1452	2761
YPL090C	chrXVI	377291	377995	-	705	4087
YPL090C	chrXVI	378390	378395	-	6	333
YPL089C	chrXVI	379120	381150	-	2031	1585
YPL088W	chrXVI	381965	382993	+	1029	582
YPL087W	chrXVI	383455	384408	+	954	1264
YPL086C	chrXVI	384773	386446	-	1674	545
YPL084W	chrXVI	394038	396572	+	2535	1204
YPL083C	chrXVI	396702	398105	-	1404	229
YPL082C	chrXVI	398480	404083	-	5604	464
YPL081W	chrXVI	404950	404956	+	7	27
YPL081W	chrXVI	405458	406044	+	587	719
YPL080C	chrXVI	406172	406498	-	327	16
YPL079W	chrXVI	406636	406646	+	11	694
YPL079W	chrXVI	407068	407539	+	472	10037
YPL078C	chrXVI	408010	408744	-	735	1941
YPL077C	chrXVI	409368	410090	-	723	171
YPL076W	chrXVI	410443	411285	+	843	181
YPL075W	chrXVI	412254	412261	+	8	0
YPL075W	chrXVI	413013	415362	+	2350	656
YPL074W	chrXVI	415763	418027	+	2265	683
YPL073C	chrXVI	418499	418984	-	486	48
YPL072W	chrXVI	418512	420011	+	1500	247
YPL071C	chrXVI	420048	420518	-	471	454
YPL070W	chrXVI	420948	422786	+	1839	968
YPL069C	chrXVI	422885	423892	-	1008	156
YPL068C	chrXVI	424215	425096	-	882	92
YPL067C	chrXVI	425251	425847	-	597	376
YPL066W	chrXVI	426233	427672	+	1440	420
YPL065W	chrXVI	427927	428655	+	729	176
YPL064C	chrXVI	428711	429616	-	906	703
YPL063W	chrXVI	429939	431369	+	1431	1992
YPL062W	chrXVI	431895	432299	+	405	75
YPL061W	chrXVI	432588	434090	+	1503	6592
YPL060W	chrXVI	434523	435764	+	1242	235
YPL059W	chrXVI	444579	445031	+	453	637
YPL058C	chrXVI	445842	450377	-	4536	712
YPL057C	chrXVI	451909	453057	-	1149	892
YPL056C	chrXVI	453430	453735	-	306	173
YPL055C	chrXVI	453992	454990	-	999	936
YPL054W	chrXVI	455759	456664	+	906	273
YPL053C	chrXVI	457118	458458	-	1341	1212
YPL052W	chrXVI	458799	459005	+	207	63
YPL052W	chrXVI	459007	459678	+	672	265
YPL051W	chrXVI	459963	460559	+	597	349
YPL050C	chrXVI	460779	461966	-	1188	1617
YPL049C	chrXVI	462481	463839	-	1359	2226
YPL048W	chrXVI	464401	465648	+	1248	5594
YPL047W	chrXVI	465962	466261	+	300	162
YPL046C	chrXVI	466644	466943	-	300	114
YPL045W	chrXVI	467260	469656	+	2397	546
YPL044C	chrXVI	469926	470474	-	549	101
YPL043W	chrXVI	469939	471996	+	2058	723
YPL042C	chrXVI	473040	474707	-	1668	506
YPL041C	chrXVI	475118	475741	-	624	118
YPL040C	chrXVI	475993	479001	-	3009	300
YPL039W	chrXVI	479225	480175	+	951	258
YPL038W-A	chrXVI	480182	480373	+	192	16
YPL038W	chrXVI	480535	481068	+	534	223
YPL037C	chrXVI	481428	481901	-	474	6631
YPL036W	chrXVI	482843	485686	+	2844	141
YPL035C	chrXVI	486564	486911	-	348	94
YPL034W	chrXVI	486712	487209	+	498	192
YPL033C	chrXVI	487362	488207	-	846	4
YPL032C	chrXVI	488887	491364	-	2478	1175
YPL031C	chrXVI	492018	492918	-	901	1206
YPL031C	chrXVI	493021	493037	-	17	28
YPL030W	chrXVI	493543	495246	+	1704	312
YPL029W	chrXVI	495506	497719	+	2214	254
YPL028W	chrXVI	498096	499292	+	1197	6629
YPL027W	chrXVI	499665	500402	+	738	36
YPL026C	chrXVI	500675	502183	-	1509	560
YPL025C	chrXVI	502473	503030	-	558	253
YPL024W	chrXVI	503517	504242	+	726	319
YPL023C	chrXVI	504339	506312	-	1974	1426
YPL022W	chrXVI	506697	509999	+	3303	1116
YPL021W	chrXVI	511101	511664	+	564	4
YPL020C	chrXVI	512313	514178	-	1866	972
YPL019C	chrXVI	514511	517018	-	2508	680
YPL018W	chrXVI	517651	518760	+	1110	110
YPL017C	chrXVI	518734	520233	-	1500	235
YPL015C	chrXVI	525810	526883	-	1074	1571
YPL014W	chrXVI	527547	528692	+	1146	518
YPL013C	chrXVI	528985	529350	-	366	529
YPL012W	chrXVI	529723	533409	+	3687	420
YPL011C	chrXVI	533642	534703	-	1062	426
YPL010W	chrXVI	535018	535587	+	570	1038
YPL009C	chrXVI	535820	538936	-	3117	2005
YPL008W	chrXVI	539385	541970	+	2586	443
YPL007C	chrXVI	542082	543848	-	1767	348
YPL006W	chrXVI	544631	548143	+	3513	1080
YPL005W	chrXVI	548486	550306	+	1821	215
YPL004C	chrXVI	550632	551657	-	1026	10735
YPL003W	chrXVI	552020	553408	+	1389	828
YPL002C	chrXVI	553627	554328	-	702	316
YPL001W	chrXVI	554605	555729	+	1125	218
YPR001W	chrXVI	556377	557837	+	1461	188
YPR002W	chrXVI	558385	559935	+	1551	132
YPR002C-A	chrXVI	560569	560766	-	198	7
YPR003C	chrXVI	561504	563768	-	2265	484
YPR004C	chrXVI	564007	565041	-	1035	1297
YPR005C	chrXVI	565787	566671	-	885	257
YPR006C	chrXVI	567269	568996	-	1728	549
YPR007C	chrXVI	569336	571378	-	2043	73
YPR008W	chrXVI	573018	575102	+	2085	1638
YPR009W	chrXVI	576552	577358	+	807	274
YPR010C	chrXVI	577585	581196	-	3612	1772
YPR010C-A	chrXVI	582373	582558	-	186	158
YPR010C-A	chrXVI	582702	582734	-	33	35
YPR011C	chrXVI	583062	584042	-	981	660
YPR012W	chrXVI	584309	584563	+	255	114
YPR013C	chrXVI	584632	585585	-	954	871
YPR014C	chrXVI	587189	587518	-	330	113
YPR015C	chrXVI	590283	591026	-	744	285
YPR016C	chrXVI	592332	593069	-	738	1889
YPR016W-A	chrXVI	593096	593356	+	261	100
YPR017C	chrXVI	593486	593917	-	432	288
YPR018W	chrXVI	594476	596296	+	1821	662
YPR019W	chrXVI	596750	599551	+	2802	1296
YPR020W	chrXVI	599870	600217	+	348	213
YPR021C	chrXVI	600649	603357	-	2709	308
YPR022C	chrXVI	603911	607312	-	3402	611
YPR023C	chrXVI	608826	610031	-	1206	1939
YPR024W	chrXVI	610481	612724	+	2244	1681
YPR025C	chrXVI	613377	614558	-	1182	493
YPR026W	chrXVI	615379	619014	+	3636	872
YPR027C	chrXVI	620425	621258	-	834	390
YPR028W	chrXVI	623527	623577	+	51	180
YPR028W	chrXVI	623711	624202	+	492	2903
YPR029C	chrXVI	624469	626967	-	2499	1086
YPR030W	chrXVI	627880	631245	+	3366	463
YPR031W	chrXVI	631515	633761	+	2247	195
YPR032W	chrXVI	634123	637224	+	3102	422
YPR033C	chrXVI	637379	639019	-	1641	3378
YPR034W	chrXVI	639525	640958	+	1434	1136
YPR035W	chrXVI	642208	643320	+	1113	19827
YPR036W	chrXVI	643836	645272	+	1437	6952
YPR036W-A	chrXVI	645950	646153	+	204	5634
YPR037C	chrXVI	646448	647038	-	591	1165
YPR038W	chrXVI	646836	647195	+	360	435
YPR039W	chrXVI	647012	647347	+	336	107
YPR040W	chrXVI	647305	648375	+	1071	549
YPR041W	chrXVI	648704	649921	+	1218	2435
YPR042C	chrXVI	650435	653662	-	3228	477
YPR043W	chrXVI	654166	654167	+	2	760
YPR043W	chrXVI	654571	654847	+	277	10768
YPR044C	chrXVI	654524	654877	-	354	10837
YPR046W	chrXVI	656799	657344	+	546	170
YPR047W	chrXVI	657529	658938	+	1410	395
YPR048W	chrXVI	659182	661053	+	1872	179
YPR049C	chrXVI	661137	664673	-	3537	315
YPR050C	chrXVI	664953	665366	-	414	561
YPR051W	chrXVI	664960	665490	+	531	643
YPR052C	chrXVI	665693	665974	-	282	2293
YPR053C	chrXVI	665788	666243	-	456	1557
YPR054W	chrXVI	666280	667446	+	1167	245
YPR055W	chrXVI	667676	670873	+	3198	531
YPR056W	chrXVI	671126	672142	+	1017	389
YPR057W	chrXVI	672471	673496	+	1026	534
YPR058W	chrXVI	673751	674674	+	924	800
YPR059C	chrXVI	674314	674700	-	387	390
YPR060C	chrXVI	674861	675631	-	771	377
YPR061C	chrXVI	675977	676882	-	906	371
YPR062W	chrXVI	677165	677641	+	477	3242
YPR063C	chrXVI	677812	678193	-	382	1601
YPR063C	chrXVI	678280	678320	-	41	169
YPR064W	chrXVI	678951	679370	+	420	166
YPR065W	chrXVI	679693	680799	+	1107	686
YPR066W	chrXVI	681213	682112	+	900	278
YPR067W	chrXVI	682220	682777	+	558	476
YPR068C	chrXVI	682941	684353	-	1413	233
YPR069C	chrXVI	684556	685437	-	882	1548
YPR070W	chrXVI	685898	687598	+	1701	547
YPR071W	chrXVI	688172	688807	+	636	129
YPR072W	chrXVI	690107	691789	+	1683	1499
YPR073C	chrXVI	691933	692418	-	486	587
YPR074C	chrXVI	692796	694838	-	2043	6310
YPR074W-A	chrXVI	695018	695188	+	171	0
YPR075C	chrXVI	695737	696819	-	1083	2814
YPR076W	chrXVI	696476	696850	+	375	466
YPR077C	chrXVI	697131	697502	-	372	19
YPR078C	chrXVI	697147	698265	-	1119	100
YPR079W	chrXVI	698869	700014	+	1146	692
YPR080W	chrXVI	700594	701970	+	1377	11432
YPR081C	chrXVI	702114	703970	-	1857	636
YPR082C	chrXVI	704225	704656	-	432	355
YPR083W	chrXVI	704854	706593	+	1740	217
YPR084W	chrXVI	706972	708342	+	1371	371
YPR085C	chrXVI	708497	709828	-	1332	301
YPR086W	chrXVI	710101	711138	+	1038	1119
YPR087W	chrXVI	711354	711674	+	321	1142
YPR088C	chrXVI	711403	713028	-	1626	2700
YPR089W	chrXVI	713275	715941	+	2667	1180
YPR091C	chrXVI	716156	718468	-	2313	1593
YPR092W	chrXVI	718379	718684	+	306	42
YPR093C	chrXVI	719558	720424	-	867	617
YPR094W	chrXVI	720637	720960	+	324	148
YPR095C	chrXVI	721037	724717	-	3681	911
YPR096C	chrXVI	724842	725144	-	303	4
YPR097W	chrXVI	725394	728615	+	3222	764
YPR098C	chrXVI	728947	729385	-	439	506
YPR098C	chrXVI	729482	729528	-	47	21
YPR099C	chrXVI	729757	730113	-	357	642
YPR100W	chrXVI	729791	730213	+	423	730
YPR101W	chrXVI	730492	731019	+	528	220
YPR102C	chrXVI	731224	731748	-	525	3380
YPR103W	chrXVI	732349	733212	+	864	3287
YPR104C	chrXVI	733623	736433	-	2811	444
YPR105C	chrXVI	736984	739569	-	2586	815
YPR106W	chrXVI	740061	741392	+	1332	178
YPR107C	chrXVI	741438	742064	-	627	294
YPR108W	chrXVI	742454	743743	+	1290	2008
YPR108W-A	chrXVI	744175	744387	+	213	1
YPR109W	chrXVI	744689	745573	+	885	423
